t,node_id,sku,on_hand,backlog_external,backlog_children,pipeline_in
0,Supplier,SKU_A,0,0,0,0
0,Supplier,SKU_B,0,0,0,0
0,Supplier,SKU_C,0,0,0,0
0,Supplier,SKU_D,0,0,0,0
0,Supplier,SKU_E,0,0,0,0
0,W1,SKU_A,1736,0,0,0
0,W1,SKU_B,942,0,0,0
0,W1,SKU_C,1093,0,0,0
0,W1,SKU_D,825,0,0,0
0,W1,SKU_E,749,0,0,0
0,W2,SKU_A,1849,0,0,0
0,W2,SKU_B,639,0,0,0
0,W2,SKU_C,1067,0,0,0
0,W2,SKU_D,1046,0,0,0
0,W2,SKU_E,648,0,0,0
0,R1,SKU_A,453,0,0,0
0,R1,SKU_B,252,0,0,0
0,R1,SKU_C,315,0,0,0
0,R1,SKU_D,229,0,0,0
0,R1,SKU_E,164,0,0,0
0,R2,SKU_A,370,0,0,0
0,R2,SKU_B,242,0,0,0
0,R2,SKU_C,224,0,0,0
0,R2,SKU_D,172,0,0,0
0,R2,SKU_E,225,0,0,0
0,R3,SKU_A,1138,0,0,0
0,R3,SKU_B,414,0,0,0
0,R3,SKU_C,645,0,0,0
0,R3,SKU_D,669,0,0,0
0,R3,SKU_E,391,0,0,0
1,Supplier,SKU_A,0,0,0,0
1,Supplier,SKU_B,0,0,0,0
1,Supplier,SKU_C,0,0,0,0
1,Supplier,SKU_D,0,0,0,0
1,Supplier,SKU_E,0,0,0,0
1,W1,SKU_A,356,0,0,0
1,W1,SKU_B,234,0,0,0
1,W1,SKU_C,0,0,284,0
1,W1,SKU_D,472,0,0,0
1,W1,SKU_E,322,0,0,0
1,W2,SKU_A,1307,0,0,2818
1,W2,SKU_B,311,0,0,110
1,W2,SKU_C,498,0,0,1065
1,W2,SKU_D,747,0,0,0
1,W2,SKU_E,0,0,24,849
1,R1,SKU_A,359,0,0,0
1,R1,SKU_B,224,0,0,0
1,R1,SKU_C,249,0,0,0
1,R1,SKU_D,199,0,0,0
1,R1,SKU_E,137,0,0,0
1,R2,SKU_A,258,0,0,1067
1,R2,SKU_B,191,0,0,481
1,R2,SKU_C,167,0,0,394
1,R2,SKU_D,132,0,0,192
1,R2,SKU_E,187,0,0,365
1,R3,SKU_A,969,0,0,0
1,R3,SKU_B,375,0,0,0
1,R3,SKU_C,537,0,0,0
1,R3,SKU_D,596,0,0,0
1,R3,SKU_E,333,0,0,0
2,Supplier,SKU_A,0,0,0,0
2,Supplier,SKU_B,0,0,0,0
2,Supplier,SKU_C,0,0,0,0
2,Supplier,SKU_D,0,0,0,0
2,Supplier,SKU_E,0,0,0,0
2,W1,SKU_A,150,0,0,1183
2,W1,SKU_B,155,0,0,1001
2,W1,SKU_C,0,0,407,1280
2,W1,SKU_D,402,0,0,11
2,W1,SKU_E,257,0,0,1851
2,W2,SKU_A,1138,0,0,3360
2,W2,SKU_B,272,0,0,438
2,W2,SKU_C,390,0,0,1634
2,W2,SKU_D,674,0,0,88
2,W2,SKU_E,0,0,82,1521
2,R1,SKU_A,273,0,0,0
2,R1,SKU_B,199,0,0,0
2,R1,SKU_C,191,0,0,0
2,R1,SKU_D,167,0,0,0
2,R1,SKU_E,95,0,0,0
2,R2,SKU_A,175,0,0,1067
2,R2,SKU_B,148,0,0,481
2,R2,SKU_C,115,0,0,394
2,R2,SKU_D,101,0,0,192
2,R2,SKU_E,159,0,0,365
2,R3,SKU_A,773,0,0,0
2,R3,SKU_B,337,0,0,0
2,R3,SKU_C,471,0,0,0
2,R3,SKU_D,538,0,0,0
2,R3,SKU_E,267,0,0,0
3,Supplier,SKU_A,0,0,0,0
3,Supplier,SKU_B,0,0,0,0
3,Supplier,SKU_C,0,0,0,0
3,Supplier,SKU_D,0,0,0,0
3,Supplier,SKU_E,0,0,0,0
3,W1,SKU_A,0,0,19,1183
3,W1,SKU_B,87,0,0,1001
3,W1,SKU_C,0,0,517,1280
3,W1,SKU_D,339,0,0,11
3,W1,SKU_E,187,0,0,1851
3,W2,SKU_A,942,0,0,3360
3,W2,SKU_B,234,0,0,438
3,W2,SKU_C,324,0,0,1634
3,W2,SKU_D,616,0,0,88
3,W2,SKU_E,0,0,148,1521
3,R1,SKU_A,185,0,0,493
3,R1,SKU_B,170,0,0,280
3,R1,SKU_C,127,0,0,699
3,R1,SKU_D,130,0,0,223
3,R1,SKU_E,61,0,0,131
3,R2,SKU_A,85,0,0,1067
3,R2,SKU_B,93,0,0,481
3,R2,SKU_C,73,0,0,394
3,R2,SKU_D,64,0,0,192
3,R2,SKU_E,137,0,0,365
3,R3,SKU_A,627,0,0,907
3,R3,SKU_B,293,0,0,405
3,R3,SKU_C,381,0,0,743
3,R3,SKU_D,476,0,0,430
3,R3,SKU_E,218,0,0,648
4,Supplier,SKU_A,0,0,0,0
4,Supplier,SKU_B,0,0,0,0
4,Supplier,SKU_C,0,0,0,0
4,Supplier,SKU_D,0,0,0,0
4,Supplier,SKU_E,0,0,0,0
4,W1,SKU_A,0,0,197,1183
4,W1,SKU_B,3,0,0,1001
4,W1,SKU_C,0,0,623,1280
4,W1,SKU_D,265,0,0,11
4,W1,SKU_E,131,0,0,1851
4,W2,SKU_A,796,0,0,3360
4,W2,SKU_B,190,0,0,438
4,W2,SKU_C,234,0,0,1634
4,W2,SKU_D,554,0,0,88
4,W2,SKU_E,0,0,197,1521
4,R1,SKU_A,98,0,0,493
4,R1,SKU_B,129,0,0,280
4,R1,SKU_C,46,0,0,699
4,R1,SKU_D,89,0,0,223
4,R1,SKU_E,17,0,0,131
4,R2,SKU_A,1051,0,0,176
4,R2,SKU_B,511,0,0,149
4,R2,SKU_C,411,0,0,0
4,R2,SKU_D,213,0,0,108
4,R2,SKU_E,478,0,0,88
4,R3,SKU_A,446,0,0,907
4,R3,SKU_B,227,0,0,405
4,R3,SKU_C,266,0,0,743
4,R3,SKU_D,397,0,0,430
4,R3,SKU_E,154,0,0,648
5,Supplier,SKU_A,0,0,0,0
5,Supplier,SKU_B,0,0,0,0
5,Supplier,SKU_C,0,0,0,0
5,Supplier,SKU_D,0,0,0,0
5,Supplier,SKU_E,0,0,0,0
5,W1,SKU_A,0,0,385,1736
5,W1,SKU_B,0,0,101,1232
5,W1,SKU_C,0,0,760,1619
5,W1,SKU_D,181,0,0,218
5,W1,SKU_E,63,0,0,2042
5,W2,SKU_A,615,0,0,3871
5,W2,SKU_B,124,0,0,559
5,W2,SKU_C,119,0,0,1898
5,W2,SKU_D,475,0,0,281
5,W2,SKU_E,0,0,261,1694
5,R1,SKU_A,463,0,0,0
5,R1,SKU_B,332,0,0,0
5,R1,SKU_C,637,0,0,0
5,R1,SKU_D,265,0,0,0
5,R1,SKU_E,89,0,0,0
5,R2,SKU_A,943,0,0,176
5,R2,SKU_B,441,0,0,149
5,R2,SKU_C,322,0,0,0
5,R2,SKU_D,158,0,0,108
5,R2,SKU_E,423,0,0,88
5,R3,SKU_A,200,0,0,907
5,R3,SKU_B,161,0,0,405
5,R3,SKU_C,103,0,0,743
5,R3,SKU_D,296,0,0,430
5,R3,SKU_E,77,0,0,648
6,Supplier,SKU_A,0,0,0,0
6,Supplier,SKU_B,0,0,0,0
6,Supplier,SKU_C,0,0,0,0
6,Supplier,SKU_D,0,0,0,0
6,Supplier,SKU_E,0,0,0,0
6,W1,SKU_A,0,0,621,1736
6,W1,SKU_B,0,0,248,1232
6,W1,SKU_C,0,0,957,1619
6,W1,SKU_D,79,0,0,218
6,W1,SKU_E,0,0,51,2042
6,W2,SKU_A,369,0,0,3871
6,W2,SKU_B,58,0,0,559
6,W2,SKU_C,0,0,44,1898
6,W2,SKU_D,374,0,0,281
6,W2,SKU_E,0,0,338,1694
6,R1,SKU_A,297,0,0,0
6,R1,SKU_B,252,0,0,32
6,R1,SKU_C,522,0,0,0
6,R1,SKU_D,201,0,0,125
6,R1,SKU_E,22,0,0,137
6,R2,SKU_A,824,0,0,176
6,R2,SKU_B,367,0,0,149
6,R2,SKU_C,218,0,0,0
6,R2,SKU_D,110,0,0,108
6,R2,SKU_E,356,0,0,88
6,R3,SKU_A,0,56,0,1480
6,R3,SKU_B,102,0,0,581
6,R3,SKU_C,0,46,0,1067
6,R3,SKU_D,193,0,0,672
6,R3,SKU_E,0,50,0,648
7,Supplier,SKU_A,0,0,0,0
7,Supplier,SKU_B,0,0,0,0
7,Supplier,SKU_C,0,0,0,0
7,Supplier,SKU_D,0,0,0,0
7,Supplier,SKU_E,0,0,0,0
7,W1,SKU_A,277,0,0,553
7,W1,SKU_B,599,0,0,231
7,W1,SKU_C,104,0,0,339
7,W1,SKU_D,0,0,22,207
7,W1,SKU_E,1666,0,0,191
7,W2,SKU_A,2931,0,0,1053
7,W2,SKU_B,109,0,0,449
7,W2,SKU_C,872,0,0,833
7,W2,SKU_D,271,0,0,281
7,W2,SKU_E,384,0,0,845
7,R1,SKU_A,161,0,0,0
7,R1,SKU_B,174,0,0,32
7,R1,SKU_C,400,0,0,0
7,R1,SKU_D,138,0,0,125
7,R1,SKU_E,0,38,0,137
7,R2,SKU_A,875,0,0,437
7,R2,SKU_B,450,0,0,207
7,R2,SKU_C,137,0,0,684
7,R2,SKU_D,177,0,0,124
7,R2,SKU_E,389,0,0,146
7,R3,SKU_A,611,0,0,573
7,R3,SKU_B,411,0,0,176
7,R3,SKU_C,555,0,0,324
7,R3,SKU_D,518,0,0,242
7,R3,SKU_E,501,0,0,0
8,Supplier,SKU_A,0,0,0,0
8,Supplier,SKU_B,0,0,0,0
8,Supplier,SKU_C,0,0,0,0
8,Supplier,SKU_D,0,0,0,0
8,Supplier,SKU_E,0,0,0,0
8,W1,SKU_A,16,0,0,1262
8,W1,SKU_B,455,0,0,636
8,W1,SKU_C,0,0,99,892
8,W1,SKU_D,0,0,126,505
8,W1,SKU_E,1551,0,0,507
