node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,33461.75,0.0,591.36,0.0,34053.11
R1,SKU_B,15255.93,637.1999999999999,298.778,0.0,16191.908
R1,SKU_C,17294.472,1120.95,377.18600000000004,0.0,18792.608
R1,SKU_D,15061.676,395.45000000000005,276.776,0.0,15733.902
R1,SKU_E,11740.196,23.6,213.71,0.0,11977.506
R2,SKU_A,16735.55,16058.5,391.05,0.0,33185.1
R2,SKU_B,9080.34,35997.6,211.64600000000002,0.0,45289.585999999996
R2,SKU_C,22897.053,391.05,209.746,0.0,23497.849
R2,SKU_D,16450.28,1475.65,176.576,0.0,18102.506
R2,SKU_E,1571.908,20780.800000000003,203.388,0.0,22556.096
R3,SKU_A,55915.575000000004,45.0,858.0740000000001,0.0,56818.649000000005
R3,SKU_B,14514.57,6354.599999999999,281.92,0.0,21151.09
R3,SKU_C,18900.0,17123.850000000002,476.012,0.0,36499.862
R3,SKU_D,33356.876000000004,7118.1,466.276,0.0,40941.252
R3,SKU_E,17242.68,0.0,307.214,0.0,17549.894
Supplier,SKU_A,0.0,0.0,0.0,84626.81023033586,84626.81023033586
Supplier,SKU_B,0.0,0.0,0.0,139371.5960574432,139371.5960574432
Supplier,SKU_C,0.0,0.0,0.0,72751.44202681442,72751.44202681442
Supplier,SKU_D,0.0,0.0,0.0,107359.69441972394,107359.69441972394
Supplier,SKU_E,0.0,0.0,0.0,98090.45726568256,98090.45726568256
W1,SKU_A,75.045,0.0,26859.376,35850.43237540455,62784.85337540455
W1,SKU_B,1131.3899999999999,0.0,20610.366,75171.76964508063,96913.52564508062
W1,SKU_C,5895.92,0.0,23052.051,31701.3314834134,60649.3024834134
W1,SKU_D,382.99300000000005,0.0,20685.745,41292.19600186242,62360.93400186242
W1,SKU_E,5620.336,0.0,18422.562,47956.27049423901,71999.16849423901
W2,SKU_A,28645.77,0.0,26314.968,20203.713059572514,75164.45105957252
W2,SKU_B,21272.147999999997,0.0,19925.436,26411.916269116216,67609.50026911622
W2,SKU_C,4425.968,0.0,22653.342,16768.724278235044,43848.03427823505
W2,SKU_D,5795.674,0.0,20721.399,27399.6023720829,53916.6753720829
W2,SKU_E,6986.112,0.0,18084.126,21658.044020993322,46728.28202099332
