node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,1411.575,2997.5,102.788,0.0,4511.863
R1,SKU_B,4925.28,0.0,47.6,0.0,4972.88
R1,SKU_C,5465.637,0.0,75.52,0.0,5541.157
R1,SKU_D,2767.2400000000002,0.0,44.602000000000004,0.0,2811.842
R1,SKU_E,262.158,1611.2,31.706,0.0,1905.064
R2,SKU_A,2183.025,3636.0,68.46000000000001,0.0,5887.485
R2,SKU_B,2425.89,22.2,39.122,0.0,2487.212
R2,SKU_C,1901.583,5872.5,37.174,0.0,7811.2570000000005
R2,SKU_D,1304.1000000000001,717.7500000000001,33.084,0.0,2054.934
R2,SKU_E,4099.3679999999995,0.0,33.058,0.0,4132.4259999999995
R3,SKU_A,4145.925,323.5,133.192,0.0,4602.617
R3,SKU_B,9654.99,0.0,43.066,0.0,9698.056
R3,SKU_C,10440.495,0.0,82.696,0.0,10523.191
R3,SKU_D,9198.196,0.0,66.952,0.0,9265.148000000001
R3,SKU_E,2012.5559999999998,17.2,56.42,0.0,2086.176
Supplier,SKU_A,0.0,0.0,0.0,13692.258775411567,13692.258775411567
Supplier,SKU_B,0.0,0.0,0.0,22337.533808911903,22337.533808911903
Supplier,SKU_C,0.0,0.0,0.0,13078.411593215153,13078.411593215153
Supplier,SKU_D,0.0,0.0,0.0,16346.958908443688,16346.958908443688
Supplier,SKU_E,0.0,0.0,0.0,16449.836914017687,16449.836914017687
W1,SKU_A,7.215,0.0,4692.608,6317.560863440613,11017.383863440613
W1,SKU_B,2963.448,0.0,3609.86,14543.266475723438,21116.57447572344
W1,SKU_C,30.688,0.0,4079.254,6039.256162754857,10149.198162754858
W1,SKU_D,0.0,0.0,3621.509,7193.323522562724,10814.832522562723
W1,SKU_E,1996.992,0.0,3200.064,8200.592975518368,13397.648975518368
W2,SKU_A,10277.73,0.0,4540.968,3065.57494682295,17884.272946822948
W2,SKU_B,6406.847999999999,0.0,3479.33,3972.585150027581,13858.76315002758
W2,SKU_C,8352.096,0.0,3963.471,2854.8872160745864,15170.454216074586
W2,SKU_D,356.37100000000004,0.0,3574.283,3860.6618964869645,7791.315896486964
W2,SKU_E,1710.928,0.0,3175.272,3897.2907905879183,8783.490790587919
