node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,5597.625,0.0,102.788,0.0,5700.4130000000005
R1,SKU_B,3173.6099999999997,16.8,47.6,0.0,3238.0099999999998
R1,SKU_C,3554.874,133.2,75.52,0.0,3763.594
R1,SKU_D,1058.68,428.45000000000005,44.602000000000004,0.0,1531.732
R1,SKU_E,604.1619999999999,310.0,31.706,0.0,945.8679999999999
R2,SKU_A,3086.2250000000004,1335.5,68.46000000000001,0.0,4490.185
R2,SKU_B,2141.37,99.0,39.122,0.0,2279.4919999999997
R2,SKU_C,4446.846,0.0,37.174,0.0,4484.0199999999995
R2,SKU_D,740.488,2261.05,33.084,0.0,3034.6220000000003
R2,SKU_E,3280.5499999999997,0.0,33.058,0.0,3313.6079999999997
R3,SKU_A,6012.200000000001,8.5,133.192,0.0,6153.892000000001
R3,SKU_B,309.18,9386.4,43.066,0.0,9738.645999999999
R3,SKU_C,7632.846,0.0,82.696,0.0,7715.542
R3,SKU_D,4256.196,0.0,66.952,0.0,4323.148
R3,SKU_E,3065.998,0.0,56.42,0.0,3122.4179999999997
Supplier,SKU_A,0.0,0.0,0.0,13648.917148298466,13648.917148298466
Supplier,SKU_B,0.0,0.0,0.0,22316.343514141343,22316.343514141343
Supplier,SKU_C,0.0,0.0,0.0,13077.325676153352,13077.325676153352
Supplier,SKU_D,0.0,0.0,0.0,16307.90264054111,16307.90264054111
Supplier,SKU_E,0.0,0.0,0.0,16419.511020865728,16419.511020865728
W1,SKU_A,0.615,0.0,4692.608,6477.176671903193,11170.399671903193
W1,SKU_B,1547.712,0.0,3609.86,14094.063374873149,19251.63537487315
W1,SKU_C,1280.528,0.0,4079.254,6454.7896373336935,11814.571637333695
W1,SKU_D,20.264000000000003,0.0,3621.509,7452.512008936597,11094.285008936598
W1,SKU_E,850.272,0.0,3200.064,8153.458306953366,12203.794306953367
W2,SKU_A,4184.88,0.0,4540.968,3139.6809428497236,11865.528942849724
W2,SKU_B,2984.562,0.0,3479.33,4027.7495035061506,10491.641503506151
W2,SKU_C,7190.976000000001,0.0,3963.471,2914.8605810838035,14069.307581083804
W2,SKU_D,386.83500000000004,0.0,3574.283,3921.249378142684,7882.367378142683
W2,SKU_E,1209.968,0.0,3175.272,3970.459594417638,8355.699594417638
