date,quantity
0,274
1,268
2,153
3,188
4,154
5,211
6,204
7,299
8,276
9,224
10,184
11,186
12,157
13,251
14,347
15,332
16,217
17,246
18,182
19,187
20,248
21,304
22,272
23,172
24,212
25,205
26,190
27,233
28,305
29,297
30,168
31,242
32,208
33,203
34,250
35,300
36,313
37,225
38,206
39,196
40,226
41,234
42,345
43,296
44,200
45,257
46,209
47,229
48,228
49,293
50,344
51,207
52,214
53,224
54,208
55,221
56,268
57,271
58,183
59,170
60,175
61,229
62,262
63,312
64,283
65,185
66,205
67,224
68,172
69,224
70,303
71,333
72,246
73,211
74,240
75,202
76,240
77,289
78,303
79,215
80,223
81,242
82,213
83,311
84,339
85,318
86,217
87,169
88,199
89,193
90,248
91,297
92,301
93,227
94,231
95,191
96,228
97,272
98,313
99,361
100,236
101,200
102,193
103,224
104,292
105,275
106,282
107,193
108,213
109,160
110,199
111,258
112,311
113,303
114,243
115,219
116,221
117,253
118,265
119,295
120,250
121,274
122,192
123,278
124,261
125,373
126,319
127,330
128,231
129,287
130,222
131,246
132,229
133,307
134,301
135,260
136,256
137,255
138,247
139,305
140,361
141,359
142,203
143,233
144,192
145,221
146,242
147,285
148,280
149,219
150,219
151,208
152,251
153,381
154,339
155,320
156,246
157,212
158,214
159,221
160,293
161,386
162,339
163,243
164,235
165,220
166,257
167,298
168,304
169,303
170,254
171,170
172,224
173,248
174,280
175,314
176,310
177,224
178,223
179,185
180,187
181,253
182,355
183,343
184,287
185,253
186,286
187,284
188,358
189,391
190,403
191,270
192,283
193,268
194,273
195,379
196,410
197,412
198,327
199,301
200,307
201,301
202,400
203,439
204,481
205,319
206,311
207,266
208,234
209,333
210,363
211,422
212,274
213,219
214,248
215,339
216,407
217,433
218,246
219,283
220,213
221,264
222,230
223,325
224,325
225,416
226,330
227,267
228,251
229,300
230,339
231,346
232,320
233,252
234,227
235,230
236,256
237,278
238,380
239,357
240,241
241,231
242,220
243,244
244,315
245,384
246,357
247,257
248,237
249,292
250,291
251,314
252,313
253,335
254,240
255,239
256,247
257,285
258,343
259,440
260,377
261,280
262,221
263,210
264,255
265,299
266,347
267,349
268,285
269,236
270,228
271,277
272,298
273,350
274,353
275,220
276,277
277,229
278,285
279,331
280,357
281,377
282,248
283,238
284,251
285,232
286,285
287,369
288,400
289,264
290,274
291,257
292,215
293,302
294,352
295,353
296,279
297,247
298,273
299,399
300,556
301,267
302,256
303,229
304,222
305,224
306,252
307,299
308,356
309,323
310,258
311,230
312,237
313,261
314,293
315,307
316,367
317,268
318,257
319,311
320,302
321,291
322,385
323,367
324,298
325,313
326,311
327,376
328,510
329,365
330,0
331,302
332,235
333,230
334,225
335,296
336,328
337,204
338,227
339,219
340,213
341,233
342,230
343,333
344,284
345,172
346,173
347,234
348,195
349,221
350,313
351,279
352,248
353,181
354,179
355,212
356,224
357,310
358,281
359,220
360,173
361,150
362,186
363,222
364,278
365,269
366,172
367,206
368,298
369,239
370,285
371,318
372,356
373,262
374,234
375,244
376,262
377,281
378,365
379,312
380,278
381,280
382,151
383,4
384,0
385,333
386,348
387,238
388,195
389,201
390,226
391,208
392,297
393,284
394,232
395,195
396,214
397,266
398,266
399,293
400,284
401,231
402,256
403,214
404,226
405,225
406,317
407,267
408,271
409,248
410,258
411,275
412,304
413,355
414,327
415,242
416,196
417,201
418,201
419,237
420,311
421,323
422,204
423,173
424,189
425,162
426,240
427,350
428,300
429,213
430,244
431,259
432,245
433,300
434,349
435,313
436,191
437,200
438,230
439,251
440,274
441,322
442,328
443,161
444,201
445,216
446,209
447,198
448,286
449,278
450,209
451,183
452,195
453,198
454,201
455,250
456,283
457,224
458,249
459,248
460,265
461,264
462,290
463,272
464,239
465,207
466,231
467,212
468,228
469,373
470,379
471,256
472,229
473,227
474,232
475,236
476,339
477,307
478,214
479,223
480,206
481,225
482,263
483,273
484,267
485,244
486,185
487,179
488,160
489,257
490,298
491,323
492,213
493,211
494,252
495,230
496,279
497,333
498,331
499,273
500,254
501,220
502,275
503,298
504,336
505,340
506,217
507,229
508,226
509,223
510,278
