t,node_id,sku,on_hand,backlog_external,backlog_children,pipeline_in
0,Supplier,SKU_A,0,0,0,0
0,Supplier,SKU_B,0,0,0,0
0,Supplier,SKU_C,0,0,0,0
0,Supplier,SKU_D,0,0,0,0
0,Supplier,SKU_E,0,0,0,0
0,W1,SKU_A,1736,0,0,0
0,W1,SKU_B,942,0,0,0
0,W1,SKU_C,1093,0,0,0
0,W1,SKU_D,825,0,0,0
0,W1,SKU_E,749,0,0,0
0,W2,SKU_A,1849,0,0,0
0,W2,SKU_B,639,0,0,0
0,W2,SKU_C,1067,0,0,0
0,W2,SKU_D,1046,0,0,0
0,W2,SKU_E,648,0,0,0
0,R1,SKU_A,433,0,0,0
0,R1,SKU_B,217,0,0,0
0,R1,SKU_C,307,0,0,0
0,R1,SKU_D,208,0,0,0
0,R1,SKU_E,132,0,0,0
0,R2,SKU_A,394,0,0,0
0,R2,SKU_B,239,0,0,0
0,R2,SKU_C,244,0,0,0
0,R2,SKU_D,189,0,0,0
0,R2,SKU_E,173,0,0,0
0,R3,SKU_A,1083,0,0,0
0,R3,SKU_B,383,0,0,0
0,R3,SKU_C,652,0,0,0
0,R3,SKU_D,594,0,0,0
0,R3,SKU_E,376,0,0,0
1,Supplier,SKU_A,0,0,0,0
1,Supplier,SKU_B,0,0,0,0
1,Supplier,SKU_C,0,0,0,0
1,Supplier,SKU_D,0,0,0,0
1,Supplier,SKU_E,0,0,0,0
1,W1,SKU_A,1494,0,0,0
1,W1,SKU_B,794,0,0,0
1,W1,SKU_C,955,0,0,0
1,W1,SKU_D,705,0,0,0
1,W1,SKU_E,572,0,0,0
1,W2,SKU_A,1575,0,0,0
1,W2,SKU_B,549,0,0,0
1,W2,SKU_C,931,0,0,0
1,W2,SKU_D,867,0,0,0
1,W2,SKU_E,550,0,0,0
1,R1,SKU_A,312,0,0,0
1,R1,SKU_B,127,0,0,0
1,R1,SKU_C,232,0,0,0
1,R1,SKU_D,146,0,0,0
1,R1,SKU_E,67,0,0,0
1,R2,SKU_A,304,0,0,0
1,R2,SKU_B,196,0,0,0
1,R2,SKU_C,200,0,0,0
1,R2,SKU_D,125,0,0,0
1,R2,SKU_E,120,0,0,0
1,R3,SKU_A,815,0,0,0
1,R3,SKU_B,301,0,0,0
1,R3,SKU_C,513,0,0,0
1,R3,SKU_D,421,0,0,0
1,R3,SKU_E,277,0,0,0
2,Supplier,SKU_A,0,0,0,0
2,Supplier,SKU_B,0,0,0,0
2,Supplier,SKU_C,0,0,0,0
2,Supplier,SKU_D,0,0,0,0
2,Supplier,SKU_E,0,0,0,0
2,W1,SKU_A,1283,0,0,0
2,W1,SKU_B,661,0,0,0
2,W1,SKU_C,836,0,0,0
2,W1,SKU_D,579,0,0,0
2,W1,SKU_E,454,0,0,0
2,W2,SKU_A,1307,0,0,0
2,W2,SKU_B,467,0,0,0
2,W2,SKU_C,792,0,0,0
2,W2,SKU_D,694,0,0,0
2,W2,SKU_E,451,0,0,0
2,R1,SKU_A,213,0,0,0
2,R1,SKU_B,80,0,0,0
2,R1,SKU_C,182,0,0,0
2,R1,SKU_D,96,0,0,0
2,R1,SKU_E,20,0,0,0
2,R2,SKU_A,228,0,0,0
2,R2,SKU_B,163,0,0,0
2,R2,SKU_C,178,0,0,0
2,R2,SKU_D,87,0,0,0
2,R2,SKU_E,66,0,0,0
2,R3,SKU_A,662,0,0,0
2,R3,SKU_B,240,0,0,0
2,R3,SKU_C,434,0,0,0
2,R3,SKU_D,302,0,0,0
2,R3,SKU_E,202,0,0,0
3,Supplier,SKU_A,0,0,0,0
3,Supplier,SKU_B,0,0,0,0
3,Supplier,SKU_C,0,0,0,0
3,Supplier,SKU_D,0,0,0,0
3,Supplier,SKU_E,0,0,0,0
3,W1,SKU_A,1108,0,0,0
3,W1,SKU_B,581,0,0,0
3,W1,SKU_C,764,0,0,0
3,W1,SKU_D,491,0,0,0
3,W1,SKU_E,353,0,0,0
3,W2,SKU_A,1154,0,0,0
3,W2,SKU_B,406,0,0,0
3,W2,SKU_C,713,0,0,0
3,W2,SKU_D,575,0,0,0
3,W2,SKU_E,376,0,0,0
3,R1,SKU_A,108,0,0,0
3,R1,SKU_B,27,0,0,0
3,R1,SKU_C,146,0,0,0
3,R1,SKU_D,46,0,0,0
3,R1,SKU_E,0,20,0,0
3,R2,SKU_A,145,0,0,0
3,R2,SKU_B,124,0,0,0
3,R2,SKU_C,132,0,0,0
3,R2,SKU_D,48,0,0,0
3,R2,SKU_E,7,0,0,0
3,R3,SKU_A,474,0,0,695
3,R3,SKU_B,188,0,0,233
3,R3,SKU_C,357,0,0,354
3,R3,SKU_D,195,0,0,471
3,R3,SKU_E,109,0,0,272
4,Supplier,SKU_A,0,0,0,0
4,Supplier,SKU_B,0,0,0,0
4,Supplier,SKU_C,0,0,0,0
4,Supplier,SKU_D,0,0,0,0
4,Supplier,SKU_E,0,0,0,0
4,W1,SKU_A,920,0,0,0
4,W1,SKU_B,489,0,0,0
4,W1,SKU_C,682,0,0,0
4,W1,SKU_D,402,0,0,0
4,W1,SKU_E,254,0,0,0
4,W2,SKU_A,966,0,0,0
4,W2,SKU_B,354,0,0,0
4,W2,SKU_C,636,0,0,0
4,W2,SKU_D,468,0,0,0
4,W2,SKU_E,283,0,0,0
4,R1,SKU_A,16,0,0,0
4,R1,SKU_B,0,6,0,0
4,R1,SKU_C,119,0,0,0
4,R1,SKU_D,15,0,0,0
4,R1,SKU_E,0,42,0,0
4,R2,SKU_A,72,0,0,0
4,R2,SKU_B,104,0,0,0
4,R2,SKU_C,87,0,0,0
4,R2,SKU_D,8,0,0,0
4,R2,SKU_E,0,34,0,0
4,R3,SKU_A,320,0,0,695
4,R3,SKU_B,145,0,0,233
4,R3,SKU_C,300,0,0,354
4,R3,SKU_D,114,0,0,471
4,R3,SKU_E,57,0,0,272
5,Supplier,SKU_A,0,0,0,0
5,Supplier,SKU_B,0,0,0,0
5,Supplier,SKU_C,0,0,0,0
5,Supplier,SKU_D,0,0,0,0
5,Supplier,SKU_E,0,0,0,0
5,W1,SKU_A,755,0,0,0
5,W1,SKU_B,436,0,0,0
5,W1,SKU_C,610,0,0,0
5,W1,SKU_D,331,0,0,0
5,W1,SKU_E,191,0,0,0
5,W2,SKU_A,812,0,0,0
5,W2,SKU_B,311,0,0,0
5,W2,SKU_C,579,0,0,0
5,W2,SKU_D,387,0,0,0
5,W2,SKU_E,231,0,0,0
5,R1,SKU_A,0,97,0,0
5,R1,SKU_B,0,67,0,0
5,R1,SKU_C,72,0,0,0
5,R1,SKU_D,0,35,0,0
5,R1,SKU_E,0,106,0,0
5,R2,SKU_A,0,34,0,0
5,R2,SKU_B,80,0,0,0
5,R2,SKU_C,30,0,0,0
5,R2,SKU_D,0,55,0,0
5,R2,SKU_E,0,89,0,0
5,R3,SKU_A,109,0,0,695
5,R3,SKU_B,91,0,0,233
5,R3,SKU_C,209,0,0,354
5,R3,SKU_D,0,20,0,471
5,R3,SKU_E,0,39,0,272
6,Supplier,SKU_A,0,0,0,0
6,Supplier,SKU_B,0,0,0,0
6,Supplier,SKU_C,0,0,0,0
6,Supplier,SKU_D,0,0,0,0
6,Supplier,SKU_E,0,0,0,0
6,W1,SKU_A,536,0,0,0
6,W1,SKU_B,351,0,0,0
6,W1,SKU_C,506,0,0,0
6,W1,SKU_D,218,0,0,0
6,W1,SKU_E,72,0,0,0
6,W2,SKU_A,601,0,0,0
6,W2,SKU_B,257,0,0,0
6,W2,SKU_C,488,0,0,0
6,W2,SKU_D,253,0,0,0
6,W2,SKU_E,135,0,0,0
6,R1,SKU_A,0,207,0,685
6,R1,SKU_B,0,138,0,386
6,R1,SKU_C,11,0,0,332
6,R1,SKU_D,0,77,0,324
6,R1,SKU_E,0,174,0,325
6,R2,SKU_A,0,125,0,0
6,R2,SKU_B,32,0,0,0
6,R2,SKU_C,0,6,0,0
6,R2,SKU_D,0,97,0,0
6,R2,SKU_E,0,176,0,0
6,R3,SKU_A,0,95,0,695
6,R3,SKU_B,41,0,0,233
6,R3,SKU_C,101,0,0,354
6,R3,SKU_D,0,157,0,471
6,R3,SKU_E,0,116,0,272
7,Supplier,SKU_A,0,0,0,0
7,Supplier,SKU_B,0,0,0,0
7,Supplier,SKU_C,0,0,0,0
7,Supplier,SKU_D,0,0,0,0
7,Supplier,SKU_E,0,0,0,0
7,W1,SKU_A,335,0,0,0
7,W1,SKU_B,232,0,0,0
7,W1,SKU_C,409,0,0,0
7,W1,SKU_D,134,0,0,0
7,W1,SKU_E,0,0,83,0
7,W2,SKU_A,397,0,0,0
7,W2,SKU_B,207,0,0,0
7,W2,SKU_C,380,0,0,0
7,W2,SKU_D,116,0,0,0
7,W2,SKU_E,58,0,0,0
7,R1,SKU_A,0,383,0,685
7,R1,SKU_B,0,256,0,386
7,R1,SKU_C,0,98,0,332
7,R1,SKU_D,0,179,0,324
7,R1,SKU_E,0,265,0,325
7,R2,SKU_A,0,274,0,606
7,R2,SKU_B,0,37,0,253
7,R2,SKU_C,0,88,0,291
7,R2,SKU_D,0,206,0,325
7,R2,SKU_E,0,267,0,356
7,R3,SKU_A,301,0,0,757
7,R3,SKU_B,184,0,0,199
7,R3,SKU_C,331,0,0,333
7,R3,SKU_D,114,0,0,459
7,R3,SKU_E,44,0,0,318
8,Supplier,SKU_A,0,0,0,0
8,Supplier,SKU_B,0,0,0,0
8,Supplier,SKU_C,0,0,0,0
8,Supplier,SKU_D,0,0,0,0
8,Supplier,SKU_E,0,0,0,0
8,W1,SKU_A,10,0,0,1401
8,W1,SKU_B,45,0,0,710
8,W1,SKU_C,218,0,0,684
8,W1,SKU_D,0,0,77,691
8,W1,SKU_E,0,0,265,832
8,W2,SKU_A,98,0,0,1452
8,W2,SKU_B,117,0,0,432
