node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,6762.625,0.0,102.898,0.0,6865.523
R1,SKU_B,3631.95,0.0,47.428000000000004,0.0,3679.3779999999997
R1,SKU_C,2826.63,854.1,75.52,0.0,3756.25
R1,SKU_D,3307.052,0.0,44.118,0.0,3351.17
R1,SKU_E,2353.4939999999997,0.0,31.78,0.0,2385.274
R2,SKU_A,5197.200000000001,0.0,68.218,0.0,5265.418000000001
R2,SKU_B,193.53,17372.399999999998,38.86,0.0,17604.79
R2,SKU_C,3483.189,0.0,36.824,0.0,3520.013
R2,SKU_D,1095.08,397.1,32.75,0.0,1524.93
R2,SKU_E,2470.598,0.0,33.046,0.0,2503.644
R3,SKU_A,19596.5,0.0,134.124,0.0,19730.624
R3,SKU_B,2243.7,447.0,42.958,0.0,2733.658
R3,SKU_C,12893.283,0.0,82.532,0.0,12975.815
R3,SKU_D,7100.772,0.0,67.264,0.0,7168.036
R3,SKU_E,2759.198,333.20000000000005,56.732,0.0,3149.13
Supplier,SKU_A,0.0,0.0,0.0,15961.479496719714,15961.479496719714
Supplier,SKU_B,0.0,0.0,0.0,23473.107990510332,23473.107990510332
Supplier,SKU_C,0.0,0.0,0.0,12989.921665870865,12989.921665870865
Supplier,SKU_D,0.0,0.0,0.0,15547.138324118192,15547.138324118192
Supplier,SKU_E,0.0,0.0,0.0,18243.352522780897,18243.352522780897
W1,SKU_A,7418.235,0.0,1124.56,6320.742680865177,14863.537680865176
W1,SKU_B,1438.992,0.0,1600.436,13353.450607533905,16392.878607533905
W1,SKU_C,9665.424,0.0,1080.748,6072.279803566798,16818.451803566797
W1,SKU_D,4548.639,0.0,520.62,7126.433688515799,12195.6926885158
W1,SKU_E,4080.896,0.0,724.662,8003.09321951832,12808.65121951832
W2,SKU_A,7024.635,0.0,1040.496,3805.923747392146,11871.054747392145
W2,SKU_B,1856.322,0.0,408.868,5040.7668660965455,7305.956866096545
W2,SKU_C,5996.2880000000005,0.0,495.48900000000003,3653.1599561367166,10144.936956136717
W2,SKU_D,2333.063,0.0,485.42400000000004,4170.967728946411,6989.454728946411
W2,SKU_E,5492.6720000000005,0.0,526.194,3849.1817014281814,9868.047701428182
