t,node_id,sku,orders_to_parent
0,Supplier,SKU_A,0
0,Supplier,SKU_B,0
0,Supplier,SKU_C,0
0,Supplier,SKU_D,0
0,Supplier,SKU_E,0
0,W1,SKU_A,2125
0,W1,SKU_B,221
0,W1,SKU_C,2033
0,W1,SKU_D,0
0,W1,SKU_E,857
0,W2,SKU_A,1322
0,W2,SKU_B,0
0,W2,SKU_C,0
0,W2,SKU_D,0
0,W2,SKU_E,966
0,R1,SKU_A,1263
0,R1,SKU_B,401
0,R1,SKU_C,575
0,R1,SKU_D,530
0,R1,SKU_E,306
0,R2,SKU_A,969
0,R2,SKU_B,0
0,R2,SKU_C,589
0,R2,SKU_D,275
0,R2,SKU_E,375
0,R3,SKU_A,2621
0,R3,SKU_B,226
0,R3,SKU_C,1619
0,R3,SKU_D,1479
0,R3,SKU_E,0
1,Supplier,SKU_A,0
1,Supplier,SKU_B,0
1,Supplier,SKU_C,0
1,Supplier,SKU_D,0
1,Supplier,SKU_E,0
1,W1,SKU_A,2232
1,W1,SKU_B,401
1,W1,SKU_C,1164
1,W1,SKU_D,2101
1,W1,SKU_E,681
1,W2,SKU_A,2621
1,W2,SKU_B,0
1,W2,SKU_C,3409
1,W2,SKU_D,1269
1,W2,SKU_E,0
1,R1,SKU_A,0
1,R1,SKU_B,0
1,R1,SKU_C,0
1,R1,SKU_D,0
1,R1,SKU_E,0
1,R2,SKU_A,0
1,R2,SKU_B,0
1,R2,SKU_C,0
1,R2,SKU_D,0
1,R2,SKU_E,0
1,R3,SKU_A,0
1,R3,SKU_B,0
1,R3,SKU_C,0
1,R3,SKU_D,0
1,R3,SKU_E,701
2,Supplier,SKU_A,0
2,Supplier,SKU_B,0
2,Supplier,SKU_C,0
2,Supplier,SKU_D,0
2,Supplier,SKU_E,0
2,W1,SKU_A,0
2,W1,SKU_B,0
2,W1,SKU_C,0
2,W1,SKU_D,0
2,W1,SKU_E,0
2,W2,SKU_A,0
2,W2,SKU_B,0
2,W2,SKU_C,0
2,W2,SKU_D,0
2,W2,SKU_E,701
2,R1,SKU_A,0
2,R1,SKU_B,0
2,R1,SKU_C,0
2,R1,SKU_D,0
2,R1,SKU_E,0
2,R2,SKU_A,0
2,R2,SKU_B,0
2,R2,SKU_C,0
2,R2,SKU_D,0
2,R2,SKU_E,0
2,R3,SKU_A,0
2,R3,SKU_B,0
2,R3,SKU_C,0
2,R3,SKU_D,0
2,R3,SKU_E,0
3,Supplier,SKU_A,0
3,Supplier,SKU_B,0
3,Supplier,SKU_C,0
3,Supplier,SKU_D,0
3,Supplier,SKU_E,0
3,W1,SKU_A,0
3,W1,SKU_B,0
3,W1,SKU_C,0
3,W1,SKU_D,0
3,W1,SKU_E,0
3,W2,SKU_A,0
3,W2,SKU_B,0
3,W2,SKU_C,0
3,W2,SKU_D,0
3,W2,SKU_E,0
3,R1,SKU_A,0
3,R1,SKU_B,0
3,R1,SKU_C,0
3,R1,SKU_D,0
3,R1,SKU_E,103
3,R2,SKU_A,0
3,R2,SKU_B,232
3,R2,SKU_C,0
3,R2,SKU_D,0
3,R2,SKU_E,0
3,R3,SKU_A,0
3,R3,SKU_B,121
3,R3,SKU_C,0
3,R3,SKU_D,0
3,R3,SKU_E,0
4,Supplier,SKU_A,0
4,Supplier,SKU_B,0
4,Supplier,SKU_C,0
4,Supplier,SKU_D,0
4,Supplier,SKU_E,0
4,W1,SKU_A,0
4,W1,SKU_B,232
4,W1,SKU_C,0
4,W1,SKU_D,0
4,W1,SKU_E,0
4,W2,SKU_A,0
4,W2,SKU_B,774
4,W2,SKU_C,0
4,W2,SKU_D,0
4,W2,SKU_E,0
4,R1,SKU_A,0
4,R1,SKU_B,123
4,R1,SKU_C,0
4,R1,SKU_D,0
4,R1,SKU_E,0
4,R2,SKU_A,0
4,R2,SKU_B,0
4,R2,SKU_C,0
4,R2,SKU_D,0
4,R2,SKU_E,0
4,R3,SKU_A,0
4,R3,SKU_B,0
4,R3,SKU_C,379
4,R3,SKU_D,0
4,R3,SKU_E,0
5,Supplier,SKU_A,0
5,Supplier,SKU_B,0
5,Supplier,SKU_C,0
5,Supplier,SKU_D,0
5,Supplier,SKU_E,0
5,W1,SKU_A,0
5,W1,SKU_B,0
5,W1,SKU_C,0
5,W1,SKU_D,0
5,W1,SKU_E,0
5,W2,SKU_A,0
5,W2,SKU_B,0
5,W2,SKU_C,0
5,W2,SKU_D,0
5,W2,SKU_E,0
5,R1,SKU_A,0
5,R1,SKU_B,0
5,R1,SKU_C,0
5,R1,SKU_D,0
5,R1,SKU_E,103
5,R2,SKU_A,494
5,R2,SKU_B,0
5,R2,SKU_C,0
5,R2,SKU_D,206
5,R2,SKU_E,167
5,R3,SKU_A,938
5,R3,SKU_B,132
5,R3,SKU_C,0
5,R3,SKU_D,0
5,R3,SKU_E,0
6,Supplier,SKU_A,0
6,Supplier,SKU_B,0
6,Supplier,SKU_C,0
6,Supplier,SKU_D,0
6,Supplier,SKU_E,0
6,W1,SKU_A,0
6,W1,SKU_B,0
6,W1,SKU_C,0
6,W1,SKU_D,0
6,W1,SKU_E,0
6,W2,SKU_A,0
6,W2,SKU_B,0
6,W2,SKU_C,0
6,W2,SKU_D,0
6,W2,SKU_E,0
6,R1,SKU_A,0
6,R1,SKU_B,157
6,R1,SKU_C,492
6,R1,SKU_D,0
6,R1,SKU_E,0
6,R2,SKU_A,0
6,R2,SKU_B,207
6,R2,SKU_C,400
6,R2,SKU_D,0
6,R2,SKU_E,0
6,R3,SKU_A,0
6,R3,SKU_B,0
6,R3,SKU_C,0
6,R3,SKU_D,0
6,R3,SKU_E,0
7,Supplier,SKU_A,0
7,Supplier,SKU_B,0
7,Supplier,SKU_C,0
7,Supplier,SKU_D,0
7,Supplier,SKU_E,0
7,W1,SKU_A,0
7,W1,SKU_B,487
7,W1,SKU_C,892
7,W1,SKU_D,0
7,W1,SKU_E,0
7,W2,SKU_A,0
7,W2,SKU_B,0
7,W2,SKU_C,0
7,W2,SKU_D,0
7,W2,SKU_E,0
7,R1,SKU_A,0
7,R1,SKU_B,0
7,R1,SKU_C,0
7,R1,SKU_D,0
7,R1,SKU_E,127
7,R2,SKU_A,0
7,R2,SKU_B,0
7,R2,SKU_C,0
7,R2,SKU_D,0
7,R2,SKU_E,0
7,R3,SKU_A,0
7,R3,SKU_B,155
7,R3,SKU_C,454
7,R3,SKU_D,0
7,R3,SKU_E,0
8,Supplier,SKU_A,0
8,Supplier,SKU_B,0
8,Supplier,SKU_C,0
8,Supplier,SKU_D,0
8,Supplier,SKU_E,0
8,W1,SKU_A,0
8,W1,SKU_B,0
8,W1,SKU_C,0
8,W1,SKU_D,0
8,W1,SKU_E,500
8,W2,SKU_A,0
8,W2,SKU_B,0
8,W2,SKU_C,0
8,W2,SKU_D,0
8,W2,SKU_E,0
8,R1,SKU_A,0
8,R1,SKU_B,130
8,R1,SKU_C,0
8,R1,SKU_D,0
8,R1,SKU_E,0
8,R2,SKU_A,0
8,R2,SKU_B,0
8,R2,SKU_C,0
8,R2,SKU_D,0
8,R2,SKU_E,164
8,R3,SKU_A,0
8,R3,SKU_B,0
8,R3,SKU_C,0
8,R3,SKU_D,0
8,R3,SKU_E,0
9,Supplier,SKU_A,0
9,Supplier,SKU_B,0
9,Supplier,SKU_C,0
9,Supplier,SKU_D,0
9,Supplier,SKU_E,0
9,W1,SKU_A,0
9,W1,SKU_B,0
9,W1,SKU_C,0
9,W1,SKU_D,0
9,W1,SKU_E,0
9,W2,SKU_A,0
9,W2,SKU_B,0
9,W2,SKU_C,0
9,W2,SKU_D,0
9,W2,SKU_E,0
9,R1,SKU_A,978
9,R1,SKU_B,0
9,R1,SKU_C,0
9,R1,SKU_D,0
9,R1,SKU_E,81
9,R2,SKU_A,454
9,R2,SKU_B,0
9,R2,SKU_C,0
9,R2,SKU_D,0
9,R2,SKU_E,0
9,R3,SKU_A,804
9,R3,SKU_B,129
9,R3,SKU_C,0
9,R3,SKU_D,0
9,R3,SKU_E,0
10,Supplier,SKU_A,0
10,Supplier,SKU_B,0
10,Supplier,SKU_C,0
10,Supplier,SKU_D,0
10,Supplier,SKU_E,0
10,W1,SKU_A,0
10,W1,SKU_B,0
10,W1,SKU_C,0
10,W1,SKU_D,0
10,W1,SKU_E,0
10,W2,SKU_A,1742
10,W2,SKU_B,0
10,W2,SKU_C,0
10,W2,SKU_D,0
10,W2,SKU_E,0
10,R1,SKU_A,0
10,R1,SKU_B,0
10,R1,SKU_C,0
10,R1,SKU_D,426
10,R1,SKU_E,0
10,R2,SKU_A,0
10,R2,SKU_B,204
10,R2,SKU_C,0
10,R2,SKU_D,201
10,R2,SKU_E,0
10,R3,SKU_A,0
10,R3,SKU_B,0
10,R3,SKU_C,0
10,R3,SKU_D,0
10,R3,SKU_E,690
11,Supplier,SKU_A,0
11,Supplier,SKU_B,0
11,Supplier,SKU_C,0
11,Supplier,SKU_D,0
11,Supplier,SKU_E,0
11,W1,SKU_A,0
11,W1,SKU_B,334
11,W1,SKU_C,0
11,W1,SKU_D,0
11,W1,SKU_E,0
11,W2,SKU_A,0
11,W2,SKU_B,0
11,W2,SKU_C,0
11,W2,SKU_D,0
11,W2,SKU_E,690
11,R1,SKU_A,0
11,R1,SKU_B,105
11,R1,SKU_C,0
11,R1,SKU_D,0
11,R1,SKU_E,81
11,R2,SKU_A,0
11,R2,SKU_B,0
11,R2,SKU_C,0
11,R2,SKU_D,0
11,R2,SKU_E,132
11,R3,SKU_A,0
11,R3,SKU_B,139
11,R3,SKU_C,399
11,R3,SKU_D,0
11,R3,SKU_E,0
12,Supplier,SKU_A,0
12,Supplier,SKU_B,0
12,Supplier,SKU_C,0
12,Supplier,SKU_D,0
12,Supplier,SKU_E,0
12,W1,SKU_A,0
12,W1,SKU_B,0
12,W1,SKU_C,0
12,W1,SKU_D,0
12,W1,SKU_E,458
12,W2,SKU_A,0
12,W2,SKU_B,0
12,W2,SKU_C,0
12,W2,SKU_D,0
12,W2,SKU_E,0
12,R1,SKU_A,0
12,R1,SKU_B,0
12,R1,SKU_C,447
12,R1,SKU_D,0
12,R1,SKU_E,0
12,R2,SKU_A,0
12,R2,SKU_B,0
12,R2,SKU_C,0
12,R2,SKU_D,0
12,R2,SKU_E,0
12,R3,SKU_A,0
12,R3,SKU_B,0
12,R3,SKU_C,0
12,R3,SKU_D,0
12,R3,SKU_E,0
13,Supplier,SKU_A,0
13,Supplier,SKU_B,0
13,Supplier,SKU_C,0
13,Supplier,SKU_D,0
13,Supplier,SKU_E,0
13,W1,SKU_A,0
13,W1,SKU_B,0
13,W1,SKU_C,0
13,W1,SKU_D,0
13,W1,SKU_E,0
13,W2,SKU_A,0
13,W2,SKU_B,0
13,W2,SKU_C,0
13,W2,SKU_D,0
13,W2,SKU_E,0
13,R1,SKU_A,0
13,R1,SKU_B,159
13,R1,SKU_C,0
13,R1,SKU_D,0
13,R1,SKU_E,122
13,R2,SKU_A,0
13,R2,SKU_B,0
13,R2,SKU_C,399
13,R2,SKU_D,0
13,R2,SKU_E,0
13,R3,SKU_A,889
13,R3,SKU_B,189
13,R3,SKU_C,373
13,R3,SKU_D,0
13,R3,SKU_E,0
14,Supplier,SKU_A,0
14,Supplier,SKU_B,0
14,Supplier,SKU_C,0
14,Supplier,SKU_D,0
14,Supplier,SKU_E,0
14,W1,SKU_A,0
14,W1,SKU_B,264
14,W1,SKU_C,846
14,W1,SKU_D,0
14,W1,SKU_E,0
14,W2,SKU_A,0
14,W2,SKU_B,744
14,W2,SKU_C,0
14,W2,SKU_D,0
14,W2,SKU_E,0
14,R1,SKU_A,0
14,R1,SKU_B,0
14,R1,SKU_C,0
14,R1,SKU_D,0
14,R1,SKU_E,78
14,R2,SKU_A,568
14,R2,SKU_B,227
14,R2,SKU_C,0
14,R2,SKU_D,0
14,R2,SKU_E,166
14,R3,SKU_A,0
14,R3,SKU_B,0
14,R3,SKU_C,0
14,R3,SKU_D,0
14,R3,SKU_E,0
15,Supplier,SKU_A,0
15,Supplier,SKU_B,0
15,Supplier,SKU_C,0
15,Supplier,SKU_D,0
15,Supplier,SKU_E,0
15,W1,SKU_A,2494
15,W1,SKU_B,227
15,W1,SKU_C,0
15,W1,SKU_D,0
15,W1,SKU_E,0
15,W2,SKU_A,0
15,W2,SKU_B,0
15,W2,SKU_C,0
15,W2,SKU_D,0
15,W2,SKU_E,0
15,R1,SKU_A,0
15,R1,SKU_B,105
15,R1,SKU_C,0
15,R1,SKU_D,0
15,R1,SKU_E,0
15,R2,SKU_A,0
15,R2,SKU_B,0
15,R2,SKU_C,0
15,R2,SKU_D,219
15,R2,SKU_E,0
15,R3,SKU_A,0
15,R3,SKU_B,115
15,R3,SKU_C,0
15,R3,SKU_D,1302
15,R3,SKU_E,0
16,Supplier,SKU_A,0
16,Supplier,SKU_B,0
16,Supplier,SKU_C,0
16,Supplier,SKU_D,0
16,Supplier,SKU_E,0
16,W1,SKU_A,0
16,W1,SKU_B,0
16,W1,SKU_C,0
16,W1,SKU_D,0
16,W1,SKU_E,0
16,W2,SKU_A,0
16,W2,SKU_B,0
16,W2,SKU_C,0
16,W2,SKU_D,1302
16,W2,SKU_E,0
16,R1,SKU_A,913
16,R1,SKU_B,0
16,R1,SKU_C,0
16,R1,SKU_D,0
16,R1,SKU_E,86
16,R2,SKU_A,0
16,R2,SKU_B,0
16,R2,SKU_C,0
16,R2,SKU_D,0
16,R2,SKU_E,0
16,R3,SKU_A,0
16,R3,SKU_B,0
16,R3,SKU_C,0
16,R3,SKU_D,0
16,R3,SKU_E,0
17,Supplier,SKU_A,0
17,Supplier,SKU_B,0
17,Supplier,SKU_C,0
17,Supplier,SKU_D,0
17,Supplier,SKU_E,0
17,W1,SKU_A,0
17,W1,SKU_B,0
17,W1,SKU_C,0
17,W1,SKU_D,0
17,W1,SKU_E,452
17,W2,SKU_A,0
17,W2,SKU_B,0
17,W2,SKU_C,0
17,W2,SKU_D,0
17,W2,SKU_E,0
17,R1,SKU_A,0
17,R1,SKU_B,0
17,R1,SKU_C,0
17,R1,SKU_D,0
17,R1,SKU_E,0
17,R2,SKU_A,0
17,R2,SKU_B,0
17,R2,SKU_C,0
17,R2,SKU_D,0
17,R2,SKU_E,0
17,R3,SKU_A,846
17,R3,SKU_B,112
17,R3,SKU_C,389
17,R3,SKU_D,0
17,R3,SKU_E,0
18,Supplier,SKU_A,0
18,Supplier,SKU_B,0
18,Supplier,SKU_C,0
18,Supplier,SKU_D,0
18,Supplier,SKU_E,0
18,W1,SKU_A,0
18,W1,SKU_B,0
18,W1,SKU_C,0
18,W1,SKU_D,0
18,W1,SKU_E,0
18,W2,SKU_A,1735
18,W2,SKU_B,0
18,W2,SKU_C,1994
18,W2,SKU_D,0
18,W2,SKU_E,0
18,R1,SKU_A,0
18,R1,SKU_B,94
18,R1,SKU_C,454
18,R1,SKU_D,0
18,R1,SKU_E,0
18,R2,SKU_A,0
18,R2,SKU_B,0
18,R2,SKU_C,0
18,R2,SKU_D,0
18,R2,SKU_E,154
18,R3,SKU_A,0
18,R3,SKU_B,0
18,R3,SKU_C,0
18,R3,SKU_D,0
18,R3,SKU_E,661
19,Supplier,SKU_A,0
19,Supplier,SKU_B,0
19,Supplier,SKU_C,0
19,Supplier,SKU_D,0
19,Supplier,SKU_E,0
19,W1,SKU_A,0
19,W1,SKU_B,199
19,W1,SKU_C,0
19,W1,SKU_D,0
19,W1,SKU_E,0
19,W2,SKU_A,0
19,W2,SKU_B,0
19,W2,SKU_C,0
19,W2,SKU_D,0
19,W2,SKU_E,661
19,R1,SKU_A,0
19,R1,SKU_B,0
19,R1,SKU_C,0
19,R1,SKU_D,409
19,R1,SKU_E,136
19,R2,SKU_A,497
19,R2,SKU_B,245
19,R2,SKU_C,0
19,R2,SKU_D,0
19,R2,SKU_E,0
19,R3,SKU_A,0
19,R3,SKU_B,117
19,R3,SKU_C,0
19,R3,SKU_D,0
19,R3,SKU_E,0
20,Supplier,SKU_A,0
20,Supplier,SKU_B,0
20,Supplier,SKU_C,0
20,Supplier,SKU_D,0
20,Supplier,SKU_E,0
20,W1,SKU_A,0
20,W1,SKU_B,245
20,W1,SKU_C,0
20,W1,SKU_D,1461
20,W1,SKU_E,0
20,W2,SKU_A,0
20,W2,SKU_B,0
20,W2,SKU_C,0
20,W2,SKU_D,0
20,W2,SKU_E,0
20,R1,SKU_A,0
20,R1,SKU_B,137
20,R1,SKU_C,0
20,R1,SKU_D,0
20,R1,SKU_E,0
20,R2,SKU_A,0
20,R2,SKU_B,0
20,R2,SKU_C,0
20,R2,SKU_D,211
20,R2,SKU_E,0
20,R3,SKU_A,0
20,R3,SKU_B,110
20,R3,SKU_C,411
20,R3,SKU_D,0
20,R3,SKU_E,0
21,Supplier,SKU_A,0
21,Supplier,SKU_B,0
21,Supplier,SKU_C,0
21,Supplier,SKU_D,0
21,Supplier,SKU_E,0
21,W1,SKU_A,0
21,W1,SKU_B,0
21,W1,SKU_C,0
21,W1,SKU_D,0
21,W1,SKU_E,0
21,W2,SKU_A,0
21,W2,SKU_B,0
21,W2,SKU_C,0
21,W2,SKU_D,0
21,W2,SKU_E,0
21,R1,SKU_A,0
21,R1,SKU_B,0
21,R1,SKU_C,0
21,R1,SKU_D,0
21,R1,SKU_E,135
21,R2,SKU_A,0
21,R2,SKU_B,0
21,R2,SKU_C,356
21,R2,SKU_D,0
21,R2,SKU_E,142
21,R3,SKU_A,868
21,R3,SKU_B,93
21,R3,SKU_C,0
21,R3,SKU_D,0
21,R3,SKU_E,0
22,Supplier,SKU_A,0
22,Supplier,SKU_B,0
22,Supplier,SKU_C,0
22,Supplier,SKU_D,0
22,Supplier,SKU_E,0
22,W1,SKU_A,0
22,W1,SKU_B,0
22,W1,SKU_C,810
22,W1,SKU_D,0
22,W1,SKU_E,567
22,W2,SKU_A,0
22,W2,SKU_B,0
22,W2,SKU_C,0
22,W2,SKU_D,0
22,W2,SKU_E,0
22,R1,SKU_A,0
22,R1,SKU_B,127
22,R1,SKU_C,0
22,R1,SKU_D,0
22,R1,SKU_E,0
22,R2,SKU_A,0
22,R2,SKU_B,201
22,R2,SKU_C,0
22,R2,SKU_D,0
22,R2,SKU_E,0
22,R3,SKU_A,0
22,R3,SKU_B,0
22,R3,SKU_C,0
22,R3,SKU_D,0
22,R3,SKU_E,0
23,Supplier,SKU_A,0
23,Supplier,SKU_B,0
23,Supplier,SKU_C,0
23,Supplier,SKU_D,0
23,Supplier,SKU_E,0
23,W1,SKU_A,0
23,W1,SKU_B,465
23,W1,SKU_C,0
23,W1,SKU_D,0
23,W1,SKU_E,0
23,W2,SKU_A,0
23,W2,SKU_B,0
23,W2,SKU_C,0
23,W2,SKU_D,0
23,W2,SKU_E,0
23,R1,SKU_A,902
23,R1,SKU_B,0
23,R1,SKU_C,0
23,R1,SKU_D,0
23,R1,SKU_E,82
23,R2,SKU_A,0
23,R2,SKU_B,0
23,R2,SKU_C,0
23,R2,SKU_D,0
23,R2,SKU_E,0
23,R3,SKU_A,0
