node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,1564.5500000000002,2711.5,102.788,0.0,4378.838
R1,SKU_B,4166.099999999999,0.0,47.6,0.0,4213.7
R1,SKU_C,4652.802,28.35,75.52,0.0,4756.672
R1,SKU_D,4130.084,0.0,44.602000000000004,0.0,4174.686
R1,SKU_E,3295.1879999999996,0.0,31.706,0.0,3326.894
R2,SKU_A,3198.875,273.0,68.46000000000001,0.0,3540.335
R2,SKU_B,2454.27,142.2,39.122,0.0,2635.592
R2,SKU_C,321.408,4824.45,37.174,0.0,5183.032
R2,SKU_D,2955.512,0.0,33.084,0.0,2988.596
R2,SKU_E,2749.3179999999998,0.0,33.058,0.0,2782.3759999999997
R3,SKU_A,3886.6000000000004,360.5,133.192,0.0,4380.292
R3,SKU_B,6179.099999999999,0.0,43.066,0.0,6222.166
R3,SKU_C,6713.874,95.39999999999999,82.696,0.0,6891.97
R3,SKU_D,3544.2400000000002,292.6,66.952,0.0,3903.792
R3,SKU_E,2449.2,144.0,56.42,0.0,2649.62
Supplier,SKU_A,0.0,0.0,0.0,13403.37823210923,13403.37823210923
Supplier,SKU_B,0.0,0.0,0.0,21940.231770847447,21940.231770847447
Supplier,SKU_C,0.0,0.0,0.0,12799.85460844159,12799.85460844159
Supplier,SKU_D,0.0,0.0,0.0,15989.303859283289,15989.303859283289
Supplier,SKU_E,0.0,0.0,0.0,16107.231529318446,16107.231529318446
W1,SKU_A,330.47999999999996,0.0,4692.608,6806.8100310199015,11829.898031019902
W1,SKU_B,985.9319999999999,0.0,3609.86,14028.149169875382,18623.941169875383
W1,SKU_C,3109.552,0.0,4079.254,6704.511546140794,13893.317546140794
W1,SKU_D,5117.0,0.0,3621.509,7907.399005218739,16645.90800521874
W1,SKU_E,4280.352,0.0,3200.064,8075.130247745184,15555.546247745184
W2,SKU_A,9310.965,0.0,4540.968,2911.8014270550384,16763.73442705504
W2,SKU_B,7135.847999999999,0.0,3479.33,3766.8667617583133,14382.044761758312
W2,SKU_C,676.72,0.0,3963.471,2696.7695626787654,7336.960562678765
W2,SKU_D,76.94200000000001,0.0,3574.283,3662.0646435484896,7313.28964354849
W2,SKU_E,45.088,0.0,3175.272,3701.4976049593934,6921.857604959393
