node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,916.225,2033.0,102.788,0.0,3052.013
R1,SKU_B,744.54,1398.6,47.6,0.0,2190.74
R1,SKU_C,1111.4279999999999,1914.3000000000002,75.52,0.0,3101.248
R1,SKU_D,487.228,918.5,44.602000000000004,0.0,1450.3300000000002
R1,SKU_E,319.644,412.40000000000003,31.706,0.0,763.75
R2,SKU_A,543.725,3355.5,68.46000000000001,0.0,3967.685
R2,SKU_B,641.8199999999999,4858.8,39.122,0.0,5539.742
R2,SKU_C,576.072,2920.05,37.174,0.0,3533.2960000000003
R2,SKU_D,329.56,974.0500000000001,33.084,0.0,1336.6940000000002
R2,SKU_E,295.09999999999997,972.8000000000001,33.058,0.0,1300.958
R3,SKU_A,1581.825,3840.0,133.192,0.0,5555.017
R3,SKU_B,760.86,2626.2,43.066,0.0,3430.1259999999997
R3,SKU_C,1686.771,5806.8,82.696,0.0,7576.267
R3,SKU_D,917.364,947.6500000000001,66.952,0.0,1931.9660000000001
R3,SKU_E,612.144,346.8,56.42,0.0,1015.364
Supplier,SKU_A,0.0,0.0,0.0,26520.228679889413,26520.228679889413
Supplier,SKU_B,0.0,0.0,0.0,40655.4380532404,40655.4380532404
Supplier,SKU_C,0.0,0.0,0.0,24845.08326487656,24845.08326487656
Supplier,SKU_D,0.0,0.0,0.0,32167.403965048175,32167.403965048175
Supplier,SKU_E,0.0,0.0,0.0,32646.846036945444,32646.846036945444
W1,SKU_A,913.365,0.0,4692.608,12513.360143263959,18119.333143263957
W1,SKU_B,911.8079999999999,0.0,3609.86,25426.628558388038,29948.296558388036
W1,SKU_C,1123.184,0.0,4079.254,11888.801009893014,17091.239009893015
W1,SKU_D,475.54100000000005,0.0,3621.509,14370.905286828514,18467.955286828514
W1,SKU_E,359.856,0.0,3200.064,14758.305001626475,18318.225001626473
W2,SKU_A,1147.245,0.0,4540.968,7773.105014213861,13461.31801421386
W2,SKU_B,557.856,0.0,3479.33,9992.41300913837,14029.59900913837
W2,SKU_C,1223.2640000000001,0.0,3963.471,7031.750673756771,12218.485673756772
W2,SKU_D,661.4190000000001,0.0,3574.283,9775.822112646807,14011.524112646806
W2,SKU_E,443.184,0.0,3175.272,9981.909190244192,13600.365190244192
