t,node_id,sku,on_hand,backlog_external,backlog_children,pipeline_in
0,Supplier,SKU_A,0,0,0,0
0,Supplier,SKU_B,0,0,0,0
0,Supplier,SKU_C,0,0,0,0
0,Supplier,SKU_D,0,0,0,0
0,Supplier,SKU_E,0,0,0,0
0,W1,SKU_A,1766,0,0,0
0,W1,SKU_B,943,0,0,0
0,W1,SKU_C,1245,0,0,0
0,W1,SKU_D,805,0,0,0
0,W1,SKU_E,668,0,0,0
0,W2,SKU_A,1610,0,0,0
0,W2,SKU_B,535,0,0,0
0,W2,SKU_C,1069,0,0,0
0,W2,SKU_D,813,0,0,0
0,W2,SKU_E,672,0,0,0
0,R1,SKU_A,438,0,0,0
0,R1,SKU_B,220,0,0,0
0,R1,SKU_C,370,0,0,0
0,R1,SKU_D,193,0,0,0
0,R1,SKU_E,126,0,0,0
0,R2,SKU_A,371,0,0,0
0,R2,SKU_B,254,0,0,0
0,R2,SKU_C,228,0,0,0
0,R2,SKU_D,183,0,0,0
0,R2,SKU_E,199,0,0,0
0,R3,SKU_A,959,0,0,0
0,R3,SKU_B,334,0,0,0
0,R3,SKU_C,648,0,0,0
0,R3,SKU_D,492,0,0,0
0,R3,SKU_E,408,0,0,0
1,Supplier,SKU_A,0,0,0,0
1,Supplier,SKU_B,0,0,0,0
1,Supplier,SKU_C,0,0,0,0
1,Supplier,SKU_D,0,0,0,0
1,Supplier,SKU_E,0,0,0,0
1,W1,SKU_A,1520,0,0,0
1,W1,SKU_B,833,0,0,0
1,W1,SKU_C,1095,0,0,0
1,W1,SKU_D,689,0,0,0
1,W1,SKU_E,575,0,0,0
1,W2,SKU_A,1391,0,0,0
1,W2,SKU_B,476,0,0,0
1,W2,SKU_C,926,0,0,0
1,W2,SKU_D,709,0,0,0
1,W2,SKU_E,589,0,0,0
1,R1,SKU_A,344,0,0,135
1,R1,SKU_B,192,0,0,67
1,R1,SKU_C,304,0,0,89
1,R1,SKU_D,163,0,0,60
1,R1,SKU_E,99,0,0,55
1,R2,SKU_A,259,0,0,111
1,R2,SKU_B,203,0,0,43
1,R2,SKU_C,171,0,0,61
1,R2,SKU_D,143,0,0,56
1,R2,SKU_E,161,0,0,38
1,R3,SKU_A,790,0,0,219
1,R3,SKU_B,295,0,0,59
1,R3,SKU_C,540,0,0,143
1,R3,SKU_D,419,0,0,104
1,R3,SKU_E,350,0,0,83
2,Supplier,SKU_A,0,0,0,0
2,Supplier,SKU_B,0,0,0,0
2,Supplier,SKU_C,0,0,0,0
2,Supplier,SKU_D,0,0,0,0
2,Supplier,SKU_E,0,0,0,0
2,W1,SKU_A,1314,0,0,0
2,W1,SKU_B,754,0,0,0
2,W1,SKU_C,972,0,0,0
2,W1,SKU_D,619,0,0,0
2,W1,SKU_E,510,0,0,0
2,W2,SKU_A,1222,0,0,219
2,W2,SKU_B,437,0,0,59
2,W2,SKU_C,818,0,0,143
2,W2,SKU_D,636,0,0,104
2,W2,SKU_E,531,0,0,83
2,R1,SKU_A,258,0,0,135
2,R1,SKU_B,167,0,0,67
2,R1,SKU_C,246,0,0,89
2,R1,SKU_D,131,0,0,60
2,R1,SKU_E,57,0,0,55
2,R2,SKU_A,176,0,0,223
2,R2,SKU_B,160,0,0,94
2,R2,SKU_C,119,0,0,118
2,R2,SKU_D,112,0,0,96
2,R2,SKU_E,133,0,0,76
2,R3,SKU_A,594,0,0,388
2,R3,SKU_B,257,0,0,98
2,R3,SKU_C,474,0,0,251
2,R3,SKU_D,361,0,0,177
2,R3,SKU_E,284,0,0,141
3,Supplier,SKU_A,0,0,0,0
3,Supplier,SKU_B,0,0,0,0
3,Supplier,SKU_C,0,0,0,0
3,Supplier,SKU_D,0,0,0,0
3,Supplier,SKU_E,0,0,0,0
3,W1,SKU_A,1145,0,0,452
3,W1,SKU_B,686,0,0,189
3,W1,SKU_C,862,0,0,273
3,W1,SKU_D,556,0,0,186
3,W1,SKU_E,440,0,0,158
3,W2,SKU_A,1026,0,0,388
3,W2,SKU_B,399,0,0,98
3,W2,SKU_C,752,0,0,251
3,W2,SKU_D,578,0,0,177
3,W2,SKU_E,465,0,0,141
3,R1,SKU_A,305,0,0,180
3,R1,SKU_B,205,0,0,53
3,R1,SKU_C,271,0,0,124
3,R1,SKU_D,154,0,0,62
3,R1,SKU_E,78,0,0,69
3,R2,SKU_A,86,0,0,306
3,R2,SKU_B,105,0,0,137
3,R2,SKU_C,77,0,0,170
3,R2,SKU_D,75,0,0,127
3,R2,SKU_E,111,0,0,104
3,R3,SKU_A,448,0,0,584
3,R3,SKU_B,213,0,0,136
3,R3,SKU_C,384,0,0,317
3,R3,SKU_D,299,0,0,235
3,R3,SKU_E,235,0,0,207
4,Supplier,SKU_A,0,0,0,0
4,Supplier,SKU_B,0,0,0,0
4,Supplier,SKU_C,0,0,0,0
4,Supplier,SKU_D,0,0,0,0
4,Supplier,SKU_E,0,0,0,0
4,W1,SKU_A,967,0,0,452
4,W1,SKU_B,602,0,0,189
4,W1,SKU_C,756,0,0,273
4,W1,SKU_D,482,0,0,186
4,W1,SKU_E,384,0,0,158
4,W2,SKU_A,880,0,0,584
4,W2,SKU_B,355,0,0,136
4,W2,SKU_C,662,0,0,317
4,W2,SKU_D,516,0,0,235
4,W2,SKU_E,416,0,0,207
4,R1,SKU_A,218,0,0,268
4,R1,SKU_B,164,0,0,82
4,R1,SKU_C,190,0,0,188
4,R1,SKU_D,113,0,0,99
4,R1,SKU_E,34,0,0,103
4,R2,SKU_A,96,0,0,285
4,R2,SKU_B,85,0,0,149
4,R2,SKU_C,82,0,0,151
4,R2,SKU_D,88,0,0,108
4,R2,SKU_E,125,0,0,88
4,R3,SKU_A,267,0,0,730
4,R3,SKU_B,147,0,0,180
4,R3,SKU_C,269,0,0,407
4,R3,SKU_D,220,0,0,297
4,R3,SKU_E,171,0,0,256
5,Supplier,SKU_A,0,0,0,0
5,Supplier,SKU_B,0,0,0,0
5,Supplier,SKU_C,0,0,0,0
5,Supplier,SKU_D,0,0,0,0
5,Supplier,SKU_E,0,0,0,0
5,W1,SKU_A,779,0,0,799
5,W1,SKU_B,498,0,0,341
5,W1,SKU_C,619,0,0,489
5,W1,SKU_D,398,0,0,323
5,W1,SKU_E,316,0,0,284
5,W2,SKU_A,699,0,0,584
5,W2,SKU_B,289,0,0,136
5,W2,SKU_C,547,0,0,317
5,W2,SKU_D,437,0,0,235
5,W2,SKU_E,352,0,0,207
5,R1,SKU_A,270,0,0,175
5,R1,SKU_B,140,0,0,70
5,R1,SKU_C,206,0,0,145
5,R1,SKU_D,128,0,0,78
5,R1,SKU_E,44,0,0,78
5,R2,SKU_A,100,0,0,274
5,R2,SKU_B,66,0,0,161
5,R2,SKU_C,50,0,0,150
5,R2,SKU_D,73,0,0,111
5,R2,SKU_E,108,0,0,74
5,R3,SKU_A,240,0,0,692
5,R3,SKU_B,140,0,0,187
5,R3,SKU_C,249,0,0,379
5,R3,SKU_D,223,0,0,272
5,R3,SKU_E,177,0,0,237
6,Supplier,SKU_A,0,0,0,0
6,Supplier,SKU_B,0,0,0,0
6,Supplier,SKU_C,0,0,0,0
6,Supplier,SKU_D,0,0,0,0
6,Supplier,SKU_E,0,0,0,0
6,W1,SKU_A,543,0,0,799
6,W1,SKU_B,351,0,0,341
6,W1,SKU_C,422,0,0,489
6,W1,SKU_D,296,0,0,323
6,W1,SKU_E,202,0,0,284
6,W2,SKU_A,453,0,0,911
6,W2,SKU_B,223,0,0,246
6,W2,SKU_C,384,0,0,522
6,W2,SKU_D,336,0,0,376
6,W2,SKU_E,275,0,0,320
6,R1,SKU_A,192,0,0,215
6,R1,SKU_B,89,0,0,118
6,R1,SKU_C,155,0,0,189
6,R1,SKU_D,101,0,0,88
6,R1,SKU_E,11,0,0,103
6,R2,SKU_A,64,0,0,299
6,R2,SKU_B,35,0,0,188
6,R2,SKU_C,0,2,0,187
6,R2,SKU_D,56,0,0,135
6,R2,SKU_E,69,0,0,101
6,R3,SKU_A,153,0,0,769
6,R3,SKU_B,120,0,0,214
6,R3,SKU_C,208,0,0,434
6,R3,SKU_D,193,0,0,300
6,R3,SKU_E,108,0,0,256
7,Supplier,SKU_A,0,0,0,0
7,Supplier,SKU_B,0,0,0,0
7,Supplier,SKU_C,0,0,0,0
7,Supplier,SKU_D,0,0,0,0
7,Supplier,SKU_E,0,0,0,0
7,W1,SKU_A,258,0,0,1223
7,W1,SKU_B,197,0,0,592
7,W1,SKU_C,203,0,0,823
7,W1,SKU_D,184,0,0,509
7,W1,SKU_E,68,0,0,466
7,W2,SKU_A,197,0,0,1157
7,W2,SKU_B,164,0,0,312
7,W2,SKU_C,235,0,0,685
7,W2,SKU_D,233,0,0,477
7,W2,SKU_E,148,0,0,397
7,R1,SKU_A,143,0,0,294
7,R1,SKU_B,52,0,0,157
7,R1,SKU_C,114,0,0,223
7,R1,SKU_D,79,0,0,111
7,R1,SKU_E,0,5,0,126
7,R2,SKU_A,29,0,0,328
7,R2,SKU_B,24,0,0,207
7,R2,SKU_C,0,41,0,249
7,R2,SKU_D,52,0,0,146
7,R2,SKU_E,36,0,0,146
7,R3,SKU_A,109,0,0,829
7,R3,SKU_B,62,0,0,235
7,R3,SKU_C,132,0,0,517
7,R3,SKU_D,146,0,0,345
7,R3,SKU_E,77,0,0,317
8,Supplier,SKU_A,0,0,0,0
8,Supplier,SKU_B,0,0,0,0
8,Supplier,SKU_C,0,0,0,0
8,Supplier,SKU_D,0,0,0,0
8,Supplier,SKU_E,0,0,0,0
8,W1,SKU_A,449,0,0,1056
8,W1,SKU_B,242,0,0,557
8,W1,SKU_C,273,0,0,769
8,W1,SKU_D,266,0,0,435
8,W1,SKU_E,111,0,0,442
8,W2,SKU_A,176,0,0,1194
8,W2,SKU_B,127,0,0,312
