node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,2216.225,250.0,102.788,0.0,2569.013
R1,SKU_B,3251.37,551.4,47.548,0.0,3850.3179999999998
R1,SKU_C,886.734,43080.75,76.478,0.0,44043.962
R1,SKU_D,5342.092000000001,0.0,44.702,0.0,5386.794
R1,SKU_E,2036.06,0.0,31.78,0.0,2067.84
R2,SKU_A,4345.1,113.5,68.666,0.0,4527.2660000000005
R2,SKU_B,3175.68,3896.4,39.314,0.0,7111.393999999999
R2,SKU_C,2532.924,943.2,37.13,0.0,3513.254
R2,SKU_D,1222.704,345.40000000000003,33.022,0.0,1601.126
R2,SKU_E,2758.9379999999996,75.6,33.518,0.0,2868.056
R3,SKU_A,18445.775,0.0,133.406,0.0,18579.181
R3,SKU_B,802.35,15571.8,43.218,0.0,16417.368
R3,SKU_C,4274.802,10371.15,83.81400000000001,0.0,14729.766
R3,SKU_D,12320.868,0.0,66.836,0.0,12387.704
R3,SKU_E,2483.9359999999997,3986.0,56.594,0.0,6526.53
Supplier,SKU_A,0.0,0.0,0.0,33839.27656276753,33839.27656276753
Supplier,SKU_B,0.0,0.0,0.0,24117.637736933662,24117.637736933662
Supplier,SKU_C,0.0,0.0,0.0,17169.790055030473,17169.790055030473
Supplier,SKU_D,0.0,0.0,0.0,26983.962920693484,26983.962920693484
Supplier,SKU_E,0.0,0.0,0.0,22699.332724574844,22699.332724574844
W1,SKU_A,1970.895,0.0,2702.808,26068.731733318913,30742.43473331891
W1,SKU_B,2147.868,0.0,740.586,14749.500286459714,17637.954286459713
W1,SKU_C,4880.272,0.0,738.453,8466.558309461261,14085.283309461262
W1,SKU_D,2442.288,0.0,637.848,14161.351489100964,17241.487489100964
W1,SKU_E,7905.472,0.0,1086.732,8801.85818165915,17794.06218165915
W2,SKU_A,2324.8199999999997,0.0,1109.624,3786.1827163980843,7220.626716398084
W2,SKU_B,1182.7079999999999,0.0,441.1,5862.203813238176,7486.011813238176
W2,SKU_C,5407.488,0.0,649.783,3346.077922331352,9403.348922331352
W2,SKU_D,1466.76,0.0,903.926,4949.370755986002,7320.056755986002
W2,SKU_E,4252.368,0.0,420.654,4457.164792046386,9130.186792046386
