node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,3675.8,37631.5,591.36,0.0,41898.66
R1,SKU_B,3476.2799999999997,20634.6,298.778,0.0,24409.658
R1,SKU_C,4051.782,20934.0,377.18600000000004,0.0,25362.968
R1,SKU_D,2706.088,19521.15,276.776,0.0,22504.014000000003
R1,SKU_E,1674.2179999999998,10411.6,213.71,0.0,12299.528
R2,SKU_A,1827.075,48922.0,391.05,0.0,51140.125
R2,SKU_B,2717.52,42279.6,211.64600000000002,0.0,45208.765999999996
R2,SKU_C,2446.497,34269.75,209.746,0.0,36925.993
R2,SKU_D,1392.076,26156.9,176.576,0.0,27725.552000000003
R2,SKU_E,1672.8139999999999,22180.800000000003,203.388,0.0,24057.002
R3,SKU_A,8217.075,89664.0,858.0740000000001,0.0,98739.149
R3,SKU_B,5125.29,52485.0,281.92,0.0,57892.21
R3,SKU_C,6685.902,46861.200000000004,476.012,0.0,54023.114
R3,SKU_D,7485.268,81957.70000000001,466.276,0.0,89909.244
R3,SKU_E,2279.706,20244.800000000003,307.214,0.0,22831.72
Supplier,SKU_A,0.0,0.0,0.0,94307.02245031462,94307.02245031462
Supplier,SKU_B,0.0,0.0,0.0,154298.5239998878,154298.5239998878
Supplier,SKU_C,0.0,0.0,0.0,80533.7283473378,80533.7283473378
Supplier,SKU_D,0.0,0.0,0.0,119319.37142328786,119319.37142328786
Supplier,SKU_E,0.0,0.0,0.0,109711.35377917191,109711.35377917191
W1,SKU_A,3953.37,0.0,26859.376,39252.63443056326,70065.38043056325
W1,SKU_B,4163.004,0.0,20610.366,81543.84875999801,106317.21875999802
W1,SKU_C,4589.168,0.0,23052.051,34249.50923444266,61890.72823444266
W1,SKU_D,2903.532,0.0,20685.745,44983.5364751845,68572.81347518449
W1,SKU_E,2293.2000000000003,0.0,18422.562,52156.47109981157,72872.23309981156
W2,SKU_A,6733.17,0.0,26314.968,22232.898280446898,55281.0362804469
W2,SKU_B,4069.3679999999995,0.0,19925.436,29117.42125866961,53112.225258669605
W2,SKU_C,5305.28,0.0,22653.342,18386.437830845087,46345.059830845086
W2,SKU_D,6124.284000000001,0.0,20721.399,30040.384725643733,56886.067725643734
W2,SKU_E,1953.4560000000001,0.0,18084.126,24026.857904394677,44064.439904394676
