node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,5597.625,0.0,102.788,0.0,5700.4130000000005
R1,SKU_B,3173.6099999999997,16.8,47.6,0.0,3238.0099999999998
R1,SKU_C,3554.874,133.2,75.52,0.0,3763.594
R1,SKU_D,1058.68,428.45000000000005,44.602000000000004,0.0,1531.732
R1,SKU_E,604.1619999999999,310.0,31.706,0.0,945.8679999999999
R2,SKU_A,3086.2250000000004,1335.5,68.46000000000001,0.0,4490.185
R2,SKU_B,2141.37,99.0,39.122,0.0,2279.4919999999997
R2,SKU_C,4446.846,0.0,37.174,0.0,4484.0199999999995
R2,SKU_D,740.488,2261.05,33.084,0.0,3034.6220000000003
R2,SKU_E,3280.5499999999997,0.0,33.058,0.0,3313.6079999999997
R3,SKU_A,6012.200000000001,8.5,133.192,0.0,6153.892000000001
R3,SKU_B,309.18,9386.4,43.066,0.0,9738.645999999999
R3,SKU_C,7632.846,0.0,82.696,0.0,7715.542
R3,SKU_D,4256.196,0.0,66.952,0.0,4323.148
R3,SKU_E,3065.998,0.0,56.42,0.0,3122.4179999999997
Supplier,SKU_A,0.0,0.0,0.0,27297.83429659693,27297.83429659693
Supplier,SKU_B,0.0,0.0,0.0,44632.687028282686,44632.687028282686
Supplier,SKU_C,0.0,0.0,0.0,26154.651352306704,26154.651352306704
Supplier,SKU_D,0.0,0.0,0.0,32615.80528108222,32615.80528108222
Supplier,SKU_E,0.0,0.0,0.0,32839.022041731456,32839.022041731456
W1,SKU_A,0.615,0.0,4692.608,13009.501338273883,17702.72433827388
W1,SKU_B,1547.712,0.0,3609.86,28298.95385901324,33456.52585901324
W1,SKU_C,1280.528,0.0,4079.254,12961.761847281496,18321.543847281497
W1,SKU_D,20.264000000000003,0.0,3621.509,14968.094557292283,18609.867557292284
W1,SKU_E,850.272,0.0,3200.064,16345.688398139097,20396.024398139096
W2,SKU_A,4184.88,0.0,4540.968,6279.361885699447,15005.209885699447
W2,SKU_B,2984.562,0.0,3479.33,8055.499007012301,14519.3910070123
W2,SKU_C,7190.976000000001,0.0,3963.471,5829.721162167607,16984.168162167607
W2,SKU_D,386.83500000000004,0.0,3574.283,7842.498756285368,11803.616756285368
W2,SKU_E,1209.968,0.0,3175.272,7940.919188835276,12326.159188835276
