date,quantity
0,39
1,64
2,38
3,39
4,40
5,63
6,42
7,109
8,72
9,34
10,59
11,58
12,47
13,83
14,87
15,70
16,22
17,49
18,56
19,60
20,59
21,73
22,58
23,61
24,46
25,54
26,47
27,58
28,64
29,73
30,32
31,65
32,63
33,52
34,56
35,59
36,81
37,38
38,65
39,52
40,59
41,63
42,77
43,59
44,75
45,48
46,38
47,48
48,42
49,42
50,52
51,41
52,48
53,30
54,34
55,46
56,66
57,56
58,42
59,38
60,39
61,55
62,64
63,89
64,56
65,52
66,50
67,53
68,38
69,53
70,71
71,67
72,56
73,49
74,45
75,47
76,48
77,47
78,61
79,51
80,45
81,43
82,42
83,52
84,64
85,31
86,46
87,37
88,37
89,45
90,58
91,78
92,72
93,63
94,56
95,54
96,42
97,32
98,62
99,44
100,50
101,48
102,34
103,40
104,39
105,49
106,42
107,28
108,44
109,31
110,41
111,55
112,52
113,35
114,43
115,45
116,33
117,36
118,63
119,45
120,44
121,45
122,44
123,49
124,48
125,61
126,75
127,47
128,62
129,60
130,71
131,38
132,44
133,38
134,66
135,47
136,46
137,51
138,34
139,53
140,50
141,42
142,63
143,65
144,42
145,41
146,52
147,54
148,52
149,31
150,36
151,42
152,61
153,83
154,79
155,80
156,70
157,70
158,77
159,74
160,63
161,62
162,55
163,61
164,51
165,43
166,35
167,53
168,49
169,67
170,52
171,51
172,65
173,68
174,81
175,66
176,51
177,32
178,39
179,43
180,41
181,50
182,66
183,70
184,63
185,61
186,70
187,47
188,63
189,65
190,51
191,20
192,52
193,50
194,48
195,53
196,52
197,74
198,51
199,54
200,39
201,36
202,66
203,67
204,70
205,51
206,57
207,56
208,42
209,50
210,68
211,57
212,34
213,46
214,59
215,72
216,65
217,79
218,55
219,58
220,45
221,53
222,43
223,67
224,74
225,66
226,53
227,34
228,47
229,33
230,59
231,63
232,62
233,49
234,56
235,55
236,54
237,67
238,86
239,79
240,54
241,50
242,70
243,49
244,57
245,95
246,67
247,52
248,69
249,49
250,41
251,62
252,87
253,58
254,42
255,46
256,55
257,64
258,68
259,58
260,68
261,52
262,40
263,39
264,44
265,59
266,62
267,75
268,60
269,65
270,47
271,56
272,58
273,56
274,76
275,27
276,55
277,59
278,59
279,60
280,61
281,79
282,40
283,64
284,46
285,59
286,71
287,89
288,67
289,35
290,57
291,63
292,46
293,49
294,54
295,54
296,47
297,47
298,58
299,59
300,100
301,43
302,51
303,43
304,37
305,43
306,52
307,73
308,83
309,59
310,54
311,52
312,51
313,62
314,61
315,77
316,84
317,74
318,49
319,68
320,50
321,61
322,69
323,82
324,62
325,57
326,60
327,87
328,90
329,63
330,0
331,40
332,31
333,28
334,46
335,56
336,49
337,45
338,43
339,53
340,37
341,53
342,38
343,43
344,57
345,41
346,40
347,35
348,41
349,50
350,43
351,40
352,39
353,28
354,35
355,35
356,32
357,52
358,40
359,26
360,28
361,31
362,30
363,44
364,45
365,34
366,31
367,30
368,36
369,24
370,46
371,38
372,31
373,46
374,42
375,32
376,69
377,51
378,66
379,75
380,26
381,41
382,44
383,33
384,14
385,42
386,44
387,47
388,48
389,40
390,48
391,46
392,47
393,54
394,35
395,45
396,40
397,29
398,64
399,58
400,54
401,60
402,43
403,37
404,43
405,29
406,50
407,55
408,37
409,28
410,33
411,42
412,45
413,52
414,47
415,37
416,33
417,46
418,30
419,41
420,36
421,42
422,31
423,34
424,38
425,33
426,40
427,50
428,43
429,39
430,37
431,38
432,37
433,41
434,55
435,41
436,42
