node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,748.475,3036.0,102.788,0.0,3887.263
R1,SKU_B,658.86,1930.2,47.6,0.0,2636.66
R1,SKU_C,975.456,2350.8,75.52,0.0,3401.776
R1,SKU_D,402.248,1360.15,44.602000000000004,0.0,1807.0000000000002
R1,SKU_E,268.762,647.6,31.706,0.0,948.068
R2,SKU_A,361.40000000000003,5397.5,68.46000000000001,0.0,5827.36
R2,SKU_B,491.15999999999997,5871.599999999999,39.122,0.0,6401.882
R2,SKU_C,450.36,3880.3500000000004,37.174,0.0,4367.884
R2,SKU_D,227.44400000000002,2050.9500000000003,33.084,0.0,2311.478
R2,SKU_E,210.756,1785.6000000000001,33.058,0.0,2029.4140000000002
R3,SKU_A,1185.275,12611.0,133.192,0.0,13929.467
R3,SKU_B,618.9599999999999,6664.8,43.066,0.0,7326.826
R3,SKU_C,1430.244,10347.75,82.696,0.0,11860.69
R3,SKU_D,663.096,5117.75,66.952,0.0,5847.798000000001
R3,SKU_E,410.25399999999996,3830.4,56.42,0.0,4297.0740000000005
Supplier,SKU_A,0.0,0.0,0.0,15770.14644490327,15770.14644490327
Supplier,SKU_B,0.0,0.0,0.0,26388.088980012115,26388.088980012115
Supplier,SKU_C,0.0,0.0,0.0,15100.818405869304,15100.818405869304
Supplier,SKU_D,0.0,0.0,0.0,18756.882905036407,18756.882905036407
Supplier,SKU_E,0.0,0.0,0.0,18879.063264178905,18879.063264178905
W1,SKU_A,865.2149999999999,0.0,4692.608,8519.51070366316,14077.333703663158
W1,SKU_B,890.3159999999999,0.0,3609.86,17212.794724224015,21712.970724224015
W1,SKU_C,1090.064,0.0,4079.254,8287.546127782638,13456.86412778264
W1,SKU_D,447.083,0.0,3621.509,9740.87835934341,13809.47035934341
W1,SKU_E,342.896,0.0,3200.064,9841.270084986778,13384.230084986779
W2,SKU_A,619.29,0.0,4540.968,5205.691682498546,10365.949682498545
W2,SKU_B,361.24199999999996,0.0,3479.33,6635.425867742365,10475.997867742364
W2,SKU_C,831.184,0.0,3963.471,4896.49020444609,9691.14520444609
W2,SKU_D,342.244,0.0,3574.283,6540.643154619586,10457.170154619587
W2,SKU_E,232.72,0.0,3175.272,6285.7490906934145,9693.741090693415
