node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,4860.650000000001,20892.5,591.36,0.0,26344.510000000002
R1,SKU_B,4291.349999999999,12041.4,298.778,0.0,16631.528
R1,SKU_C,4973.778,13615.65,377.18600000000004,0.0,18966.614
R1,SKU_D,3354.596,12603.800000000001,276.776,0.0,16235.172
R1,SKU_E,2135.5099999999998,5986.0,213.71,0.0,8335.22
R2,SKU_A,2939.6000000000004,31990.0,391.05,0.0,35320.65
R2,SKU_B,3567.5699999999997,35151.0,211.64600000000002,0.0,38930.216
R2,SKU_C,3218.967,28700.100000000002,209.746,0.0,32128.813000000002
R2,SKU_D,1986.096,18088.4,176.576,0.0,20251.072
R2,SKU_E,2306.5899999999997,16324.0,203.388,0.0,18833.978
R3,SKU_A,11555.875,48372.0,858.0740000000001,0.0,60785.949
R3,SKU_B,6480.0599999999995,37102.799999999996,281.92,0.0,43864.78
R3,SKU_C,8939.295,30344.850000000002,476.012,0.0,39760.157
R3,SKU_D,9445.184,55285.450000000004,466.276,0.0,65196.91
R3,SKU_E,3516.4739999999997,5550.0,307.214,0.0,9373.688
Supplier,SKU_A,0.0,0.0,0.0,154759.91126738585,154759.91126738585
Supplier,SKU_B,0.0,0.0,0.0,236705.52850134866,236705.52850134866
Supplier,SKU_C,0.0,0.0,0.0,130124.21715244316,130124.21715244316
Supplier,SKU_D,0.0,0.0,0.0,198373.19805396494,198373.19805396494
Supplier,SKU_E,0.0,0.0,0.0,177507.14502485737,177507.14502485737
W1,SKU_A,4376.91,0.0,26859.376,62065.838562353085,93302.12456235308
W1,SKU_B,4472.37,0.0,20610.366,130060.1126716503,155142.8486716503
W1,SKU_C,4910.624,0.0,23052.051,54032.0252854974,81994.7002854974
W1,SKU_D,3163.802,0.0,20685.745,71460.96107305933,95310.50807305933
W1,SKU_E,2492.352,0.0,18422.562,84233.06240743988,105147.97640743987
W2,SKU_A,9063.39,0.0,26314.968,42185.20381566123,77563.56181566123
W2,SKU_B,4998.005999999999,0.0,19925.436,54967.577913930865,79891.01991393087
W2,SKU_C,6762.112,0.0,22653.342,34764.17763857335,64179.631638573344
W2,SKU_D,7459.175,0.0,20721.399,56750.888063589344,84931.46206358934
W2,SKU_E,2824.0480000000002,0.0,18084.126,45811.15256824521,66719.32656824522
