t,node_id,sku,on_hand,backlog_external,backlog_children,pipeline_in
0,Supplier,SKU_A,0,0,0,0
0,Supplier,SKU_B,0,0,0,0
0,Supplier,SKU_C,0,0,0,0
0,Supplier,SKU_D,0,0,0,0
0,Supplier,SKU_E,0,0,0,0
0,W1,SKU_A,1736,0,0,0
0,W1,SKU_B,942,0,0,0
0,W1,SKU_C,1093,0,0,0
0,W1,SKU_D,825,0,0,0
0,W1,SKU_E,749,0,0,0
0,W2,SKU_A,1849,0,0,0
0,W2,SKU_B,639,0,0,0
0,W2,SKU_C,1067,0,0,0
0,W2,SKU_D,1046,0,0,0
0,W2,SKU_E,648,0,0,0
0,R1,SKU_A,433,0,0,0
0,R1,SKU_B,217,0,0,0
0,R1,SKU_C,307,0,0,0
0,R1,SKU_D,208,0,0,0
0,R1,SKU_E,132,0,0,0
0,R2,SKU_A,394,0,0,0
0,R2,SKU_B,239,0,0,0
0,R2,SKU_C,244,0,0,0
0,R2,SKU_D,189,0,0,0
0,R2,SKU_E,173,0,0,0
0,R3,SKU_A,1083,0,0,0
0,R3,SKU_B,383,0,0,0
0,R3,SKU_C,652,0,0,0
0,R3,SKU_D,594,0,0,0
0,R3,SKU_E,376,0,0,0
1,Supplier,SKU_A,0,0,0,0
1,Supplier,SKU_B,0,0,0,0
1,Supplier,SKU_C,0,0,0,0
1,Supplier,SKU_D,0,0,0,0
1,Supplier,SKU_E,0,0,0,0
1,W1,SKU_A,1494,0,0,0
1,W1,SKU_B,794,0,0,0
1,W1,SKU_C,955,0,0,0
1,W1,SKU_D,705,0,0,0
1,W1,SKU_E,572,0,0,0
1,W2,SKU_A,1575,0,0,0
1,W2,SKU_B,549,0,0,0
1,W2,SKU_C,931,0,0,0
1,W2,SKU_D,867,0,0,0
1,W2,SKU_E,550,0,0,0
1,R1,SKU_A,312,0,0,155
1,R1,SKU_B,127,0,0,102
1,R1,SKU_C,232,0,0,97
1,R1,SKU_D,146,0,0,81
1,R1,SKU_E,67,0,0,87
1,R2,SKU_A,304,0,0,87
1,R2,SKU_B,196,0,0,46
1,R2,SKU_C,200,0,0,41
1,R2,SKU_D,125,0,0,39
1,R2,SKU_E,120,0,0,90
1,R3,SKU_A,815,0,0,274
1,R3,SKU_B,301,0,0,90
1,R3,SKU_C,513,0,0,136
1,R3,SKU_D,421,0,0,179
1,R3,SKU_E,277,0,0,98
2,Supplier,SKU_A,0,0,0,0
2,Supplier,SKU_B,0,0,0,0
2,Supplier,SKU_C,0,0,0,0
2,Supplier,SKU_D,0,0,0,0
2,Supplier,SKU_E,0,0,0,0
2,W1,SKU_A,1283,0,0,0
2,W1,SKU_B,661,0,0,0
2,W1,SKU_C,836,0,0,0
2,W1,SKU_D,579,0,0,0
2,W1,SKU_E,454,0,0,0
2,W2,SKU_A,1307,0,0,274
2,W2,SKU_B,467,0,0,90
2,W2,SKU_C,792,0,0,136
2,W2,SKU_D,694,0,0,179
2,W2,SKU_E,451,0,0,98
2,R1,SKU_A,213,0,0,276
2,R1,SKU_B,80,0,0,192
2,R1,SKU_C,182,0,0,172
2,R1,SKU_D,96,0,0,143
2,R1,SKU_E,20,0,0,152
2,R2,SKU_A,228,0,0,177
2,R2,SKU_B,163,0,0,89
2,R2,SKU_C,178,0,0,85
2,R2,SKU_D,87,0,0,103
2,R2,SKU_E,66,0,0,143
2,R3,SKU_A,662,0,0,542
2,R3,SKU_B,240,0,0,172
2,R3,SKU_C,434,0,0,275
2,R3,SKU_D,302,0,0,352
2,R3,SKU_E,202,0,0,197
3,Supplier,SKU_A,0,0,0,0
3,Supplier,SKU_B,0,0,0,0
3,Supplier,SKU_C,0,0,0,0
3,Supplier,SKU_D,0,0,0,0
3,Supplier,SKU_E,0,0,0,0
3,W1,SKU_A,1108,0,0,453
3,W1,SKU_B,581,0,0,281
3,W1,SKU_C,764,0,0,257
3,W1,SKU_D,491,0,0,246
3,W1,SKU_E,353,0,0,295
3,W2,SKU_A,1154,0,0,542
3,W2,SKU_B,406,0,0,172
3,W2,SKU_C,713,0,0,275
3,W2,SKU_D,575,0,0,352
3,W2,SKU_E,376,0,0,197
3,R1,SKU_A,263,0,0,121
3,R1,SKU_B,129,0,0,90
3,R1,SKU_C,243,0,0,75
3,R1,SKU_D,127,0,0,62
3,R1,SKU_E,67,0,0,65
3,R2,SKU_A,145,0,0,253
3,R2,SKU_B,124,0,0,122
3,R2,SKU_C,132,0,0,107
3,R2,SKU_D,48,0,0,141
3,R2,SKU_E,7,0,0,197
3,R3,SKU_A,474,0,0,695
3,R3,SKU_B,188,0,0,233
3,R3,SKU_C,357,0,0,354
3,R3,SKU_D,195,0,0,471
3,R3,SKU_E,109,0,0,272
4,Supplier,SKU_A,0,0,0,0
4,Supplier,SKU_B,0,0,0,0
4,Supplier,SKU_C,0,0,0,0
4,Supplier,SKU_D,0,0,0,0
4,Supplier,SKU_E,0,0,0,0
4,W1,SKU_A,920,0,0,453
4,W1,SKU_B,489,0,0,281
4,W1,SKU_C,682,0,0,257
4,W1,SKU_D,402,0,0,246
4,W1,SKU_E,254,0,0,295
4,W2,SKU_A,966,0,0,695
4,W2,SKU_B,354,0,0,233
4,W2,SKU_C,636,0,0,354
4,W2,SKU_D,468,0,0,471
4,W2,SKU_E,283,0,0,272
4,R1,SKU_A,292,0,0,204
4,R1,SKU_B,186,0,0,100
4,R1,SKU_C,291,0,0,86
4,R1,SKU_D,158,0,0,100
4,R1,SKU_E,110,0,0,87
4,R2,SKU_A,159,0,0,249
4,R2,SKU_B,150,0,0,115
4,R2,SKU_C,128,0,0,112
4,R2,SKU_D,47,0,0,141
4,R2,SKU_E,56,0,0,166
4,R3,SKU_A,320,0,0,883
4,R3,SKU_B,145,0,0,285
4,R3,SKU_C,300,0,0,431
4,R3,SKU_D,114,0,0,578
4,R3,SKU_E,57,0,0,365
5,Supplier,SKU_A,0,0,0,0
5,Supplier,SKU_B,0,0,0,0
5,Supplier,SKU_C,0,0,0,0
5,Supplier,SKU_D,0,0,0,0
5,Supplier,SKU_E,0,0,0,0
5,W1,SKU_A,755,0,0,816
5,W1,SKU_B,436,0,0,453
5,W1,SKU_C,610,0,0,411
5,W1,SKU_D,331,0,0,423
5,W1,SKU_E,191,0,0,495
5,W2,SKU_A,812,0,0,883
5,W2,SKU_B,311,0,0,285
5,W2,SKU_C,579,0,0,431
5,W2,SKU_D,387,0,0,578
5,W2,SKU_E,231,0,0,365
5,R1,SKU_A,179,0,0,204
5,R1,SKU_B,125,0,0,100
5,R1,SKU_C,244,0,0,86
5,R1,SKU_D,108,0,0,100
5,R1,SKU_E,46,0,0,87
5,R2,SKU_A,143,0,0,232
5,R2,SKU_B,169,0,0,92
5,R2,SKU_C,115,0,0,113
5,R2,SKU_D,48,0,0,117
5,R2,SKU_E,54,0,0,154
5,R3,SKU_A,383,0,0,609
5,R3,SKU_B,181,0,0,195
5,R3,SKU_C,345,0,0,295
5,R3,SKU_D,159,0,0,399
5,R3,SKU_E,59,0,0,267
6,Supplier,SKU_A,0,0,0,0
6,Supplier,SKU_B,0,0,0,0
6,Supplier,SKU_C,0,0,0,0
6,Supplier,SKU_D,0,0,0,0
6,Supplier,SKU_E,0,0,0,0
6,W1,SKU_A,536,0,0,816
6,W1,SKU_B,351,0,0,453
6,W1,SKU_C,506,0,0,411
6,W1,SKU_D,218,0,0,423
6,W1,SKU_E,72,0,0,495
6,W2,SKU_A,601,0,0,1037
6,W2,SKU_B,257,0,0,328
6,W2,SKU_C,488,0,0,488
6,W2,SKU_D,253,0,0,659
6,W2,SKU_E,135,0,0,417
6,R1,SKU_A,273,0,0,205
6,R1,SKU_B,154,0,0,94
6,R1,SKU_C,269,0,0,74
6,R1,SKU_D,166,0,0,81
6,R1,SKU_E,65,0,0,86
6,R2,SKU_A,128,0,0,262
6,R2,SKU_B,154,0,0,83
6,R2,SKU_C,101,0,0,148
6,R2,SKU_D,44,0,0,142
6,R2,SKU_E,21,0,0,155
6,R3,SKU_A,447,0,0,706
6,R3,SKU_B,213,0,0,210
6,R3,SKU_C,376,0,0,304
6,R3,SKU_D,195,0,0,441
6,R3,SKU_E,81,0,0,316
7,Supplier,SKU_A,0,0,0,0
7,Supplier,SKU_B,0,0,0,0
7,Supplier,SKU_C,0,0,0,0
7,Supplier,SKU_D,0,0,0,0
7,Supplier,SKU_E,0,0,0,0
7,W1,SKU_A,335,0,0,1200
7,W1,SKU_B,232,0,0,591
7,W1,SKU_C,409,0,0,587
7,W1,SKU_D,134,0,0,607
7,W1,SKU_E,0,0,83,677
7,W2,SKU_A,397,0,0,1248
7,W2,SKU_B,207,0,0,382
7,W2,SKU_C,380,0,0,579
7,W2,SKU_D,116,0,0,793
7,W2,SKU_E,58,0,0,513
7,R1,SKU_A,97,0,0,315
7,R1,SKU_B,36,0,0,165
7,R1,SKU_C,160,0,0,135
7,R1,SKU_D,64,0,0,123
7,R1,SKU_E,0,26,0,154
7,R2,SKU_A,62,0,0,270
7,R2,SKU_B,124,0,0,92
7,R2,SKU_C,65,0,0,138
7,R2,SKU_D,0,26,0,145
7,R2,SKU_E,0,11,0,100
7,R3,SKU_A,301,0,0,757
7,R3,SKU_B,184,0,0,199
7,R3,SKU_C,331,0,0,333
7,R3,SKU_D,114,0,0,459
7,R3,SKU_E,44,0,0,318
8,Supplier,SKU_A,0,0,0,0
8,Supplier,SKU_B,0,0,0,0
8,Supplier,SKU_C,0,0,0,0
8,Supplier,SKU_D,0,0,0,0
8,Supplier,SKU_E,0,0,0,0
8,W1,SKU_A,463,0,0,747
8,W1,SKU_B,326,0,0,310
8,W1,SKU_C,475,0,0,330
8,W1,SKU_D,169,0,0,361
8,W1,SKU_E,30,0,0,382
8,W2,SKU_A,372,0,0,1178
8,W2,SKU_B,207,0,0,342
