node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,22984.9,0.0,591.36,0.0,23576.260000000002
R1,SKU_B,15889.619999999999,0.0,298.778,0.0,16188.398
R1,SKU_C,5630.3369999999995,7365.150000000001,377.18600000000004,0.0,13372.673
R1,SKU_D,19342.68,0.0,276.776,0.0,19619.456000000002
R1,SKU_E,5018.338,275.6,213.71,0.0,5507.648
R2,SKU_A,27944.9,922.0,391.05,0.0,29257.95
R2,SKU_B,35442.06,0.0,211.64600000000002,0.0,35653.706
R2,SKU_C,1496.934,17743.95,209.746,0.0,19450.63
R2,SKU_D,5018.888,139.70000000000002,176.576,0.0,5335.164
R2,SKU_E,2376.556,4016.4,203.388,0.0,6596.344
R3,SKU_A,38162.05,2201.5,858.0740000000001,0.0,41221.624
R3,SKU_B,15501.57,13904.4,281.92,0.0,29687.89
R3,SKU_C,21829.122,897.75,476.012,0.0,23202.884
R3,SKU_D,19107.004,2649.3500000000004,466.276,0.0,22222.63
R3,SKU_E,5624.996,857.2,307.214,0.0,6789.41
Supplier,SKU_A,0.0,0.0,0.0,21309.607119478213,21309.607119478213
Supplier,SKU_B,0.0,0.0,0.0,36114.02347532726,36114.02347532726
Supplier,SKU_C,0.0,0.0,0.0,18402.737982769748,18402.737982769748
Supplier,SKU_D,0.0,0.0,0.0,26730.6258329326,26730.6258329326
Supplier,SKU_E,0.0,0.0,0.0,25003.005589492175,25003.005589492175
W1,SKU_A,108.81,0.0,26859.376,9150.596906025228,36118.782906025226
W1,SKU_B,15371.009999999998,0.0,20610.366,19028.33604324538,55009.71204324538
W1,SKU_C,19189.760000000002,0.0,23052.051,8176.224994168967,50418.03599416897
W1,SKU_D,23462.703,0.0,20685.745,10551.35244121368,54699.80044121368
W1,SKU_E,22621.472,0.0,18422.562,11721.489615346743,52765.52361534674
W2,SKU_A,11347.71,0.0,26314.968,8137.411588804594,45800.08958880459
W2,SKU_B,4239.701999999999,0.0,19925.436,10681.39038474824,34846.52838474824
W2,SKU_C,27263.776,0.0,22653.342,6765.248855122798,56682.3668551228
W2,SKU_D,34094.061,0.0,20721.399,11049.108242368693,65864.5682423687
W2,SKU_E,25194.432,0.0,18084.126,8738.840928955675,52017.39892895568
