node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,4012.1250000000005,67.0,102.092,0.0,4181.217000000001
R1,SKU_B,4597.47,53.99999999999999,48.306,0.0,4699.776
R1,SKU_C,4229.388,277.2,75.44800000000001,0.0,4582.036
R1,SKU_D,16841.944,139.7,45.178,0.0,17026.822
R1,SKU_E,1479.608,4.0,31.642,0.0,1515.25
R2,SKU_A,4142.575,0.0,68.672,0.0,4211.247
R2,SKU_B,1764.72,2251.2,38.972,0.0,4054.892
R2,SKU_C,742.932,6287.400000000001,37.18,0.0,7067.512000000001
R2,SKU_D,9707.152,3814.8,33.444,0.0,13555.396
R2,SKU_E,3136.0679999999998,0.0,33.088,0.0,3169.156
R3,SKU_A,12241.75,0.0,132.18200000000002,0.0,12373.932
R3,SKU_B,2008.1699999999998,531.0,43.112,0.0,2582.2819999999997
R3,SKU_C,6014.979,31.5,82.696,0.0,6129.175
R3,SKU_D,3263.764,2717.0,68.414,0.0,6049.178
R3,SKU_E,11280.23,0.0,54.868,0.0,11335.098
Supplier,SKU_A,0.0,0.0,0.0,15890.378632638734,15890.378632638734
Supplier,SKU_B,0.0,0.0,0.0,25531.40183741639,25531.40183741639
Supplier,SKU_C,0.0,0.0,0.0,14918.255753985179,14918.255753985179
Supplier,SKU_D,0.0,0.0,0.0,17637.183596210012,17637.183596210012
Supplier,SKU_E,0.0,0.0,0.0,17487.780179749687,17487.780179749687
W1,SKU_A,8314.44,0.0,3363.104,7557.4833809540805,19235.02738095408
W1,SKU_B,1410.264,0.0,2282.074,13794.41721640999,17486.75521640999
W1,SKU_C,1718.96,0.0,2735.021,6639.604688732579,11093.585688732579
W1,SKU_D,257.55,0.0,1173.77,7633.496877707379,9064.816877707379
W1,SKU_E,1416.88,0.0,2182.974,8596.997836195973,12196.851836195974
W2,SKU_A,3546.975,0.0,3288.728,3942.9100807059453,10778.613080705945
W2,SKU_B,2396.988,0.0,2499.27,4439.677218968731,9335.93521896873
W2,SKU_C,4375.216,0.0,2874.744,3264.519350264887,10514.479350264888
W2,SKU_D,817.1220000000001,0.0,1809.176,4453.58665987454,7079.8846598745395
W2,SKU_E,689.392,0.0,1100.136,4039.3066901858965,5828.834690185897
