node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,2657.025,218.0,102.788,0.0,2977.813
R1,SKU_B,2846.37,27.599999999999998,47.6,0.0,2921.5699999999997
R1,SKU_C,5213.457,0.0,75.52,0.0,5288.977
R1,SKU_D,2232.58,0.0,44.602000000000004,0.0,2277.1820000000002
R1,SKU_E,549.9,448.8,31.706,0.0,1030.406
R2,SKU_A,5687.725,0.0,68.46000000000001,0.0,5756.185
R2,SKU_B,4856.46,0.0,39.122,0.0,4895.581999999999
R2,SKU_C,4077.486,145.35,37.174,0.0,4260.01
R2,SKU_D,966.924,1530.1000000000001,33.084,0.0,2530.108
R2,SKU_E,2940.938,0.0,33.058,0.0,2973.996
R3,SKU_A,3605.775,903.5,133.192,0.0,4642.467000000001
R3,SKU_B,2682.0,0.0,43.066,0.0,2725.066
R3,SKU_C,7838.856,0.0,82.696,0.0,7921.552
R3,SKU_D,2993.76,415.8,66.952,0.0,3476.512
R3,SKU_E,4124.822,0.0,56.42,0.0,4181.242
Supplier,SKU_A,0.0,0.0,0.0,13388.681821807755,13388.681821807755
Supplier,SKU_B,0.0,0.0,0.0,21964.671173565523,21964.671173565523
Supplier,SKU_C,0.0,0.0,0.0,12811.869986353871,12811.869986353871
Supplier,SKU_D,0.0,0.0,0.0,15991.163650250735,15991.163650250735
Supplier,SKU_E,0.0,0.0,0.0,16083.613368022116,16083.613368022116
W1,SKU_A,302.235,0.0,4692.608,6265.978594912908,11260.821594912908
W1,SKU_B,972.7019999999999,0.0,3609.86,13020.83640392027,17603.39840392027
W1,SKU_C,591.056,0.0,4079.254,5988.252615331465,10658.562615331464
W1,SKU_D,6.647,0.0,3621.509,7139.76740250186,10767.92340250186
W1,SKU_E,4757.392,0.0,3200.064,7501.164983333498,15458.620983333498
W2,SKU_A,10700.835,0.0,4540.968,3137.586325173,18379.389325173
W2,SKU_B,1572.1019999999999,0.0,3479.33,4033.3721784777654,9084.804178477765
W2,SKU_C,5521.776,0.0,3963.471,2925.3380271065303,12410.58502710653
W2,SKU_D,418.65900000000005,0.0,3574.283,3933.7678664947584,7926.709866494758
W2,SKU_E,3289.264,0.0,3175.272,3962.9356027479457,10427.471602747946
