date,quantity
0,46
1,43
2,33
3,39
4,20
5,24
6,48
7,69
8,64
9,50
10,44
11,35
12,38
13,53
14,84
15,58
16,43
17,39
18,41
19,40
20,60
21,68
22,69
23,46
24,50
25,44
26,32
27,44
28,47
29,40
30,33
31,43
32,35
33,58
34,61
35,48
36,40
37,52
38,56
39,33
40,33
41,45
42,38
43,41
44,48
45,47
46,44
47,50
48,47
49,46
50,40
51,37
52,20
53,18
54,23
55,43
56,32
57,36
58,20
59,44
60,47
61,54
62,74
63,67
64,65
65,62
66,59
67,44
68,44
69,40
70,61
71,61
72,41
73,28
74,35
75,27
76,50
77,56
78,52
79,27
80,30
81,36
82,37
83,29
84,46
85,62
86,49
87,45
88,41
89,34
90,50
91,60
92,69
93,56
94,52
95,71
96,56
97,76
98,74
99,65
100,38
101,32
102,48
103,57
104,49
105,47
106,43
107,34
108,29
109,36
110,18
111,59
112,54
113,31
114,24
115,33
116,30
117,24
118,46
119,42
120,44
121,50
122,23
123,38
124,45
125,53
126,70
127,69
128,34
129,47
130,58
131,39
132,48
133,64
134,74
135,37
136,63
137,48
138,55
139,58
140,70
141,62
142,68
143,58
144,50
145,57
146,46
147,86
148,73
149,40
150,29
151,35
152,34
153,80
154,95
155,92
156,83
157,82
158,69
159,70
160,64
161,76
162,81
163,50
164,45
165,48
166,61
167,51
168,48
169,37
170,69
171,56
172,103
173,69
174,74
175,50
176,68
177,49
178,42
179,31
180,37
181,73
182,89
183,82
184,65
185,59
186,60
187,66
188,70
189,69
190,49
191,74
192,57
193,47
194,54
195,81
196,65
197,98
198,83
199,66
200,67
201,78
202,73
203,85
204,80
205,50
206,58
207,88
208,58
209,52
210,79
211,75
212,49
213,41
214,54
215,56
216,70
217,54
218,44
219,43
220,51
221,62
222,44
223,56
224,55
225,49
226,30
227,29
228,25
229,41
230,40
231,55
232,56
233,58
234,54
235,40
236,30
237,49
238,42
239,33
240,34
241,31
242,32
243,34
244,43
245,42
246,53
247,22
248,19
249,31
250,47
251,42
252,50
253,33
254,32
255,43
256,47
257,37
258,46
259,38
260,31
261,40
262,28
263,22
264,25
265,37
266,45
267,49
268,24
269,20
270,19
271,27
272,30
273,64
274,42
275,27
276,26
277,40
278,26
279,32
280,41
281,52
282,25
283,32
284,31
285,38
286,33
287,25
288,40
289,24
290,26
291,16
292,15
293,49
294,55
295,49
296,39
297,47
298,46
299,54
300,72
301,51
302,42
303,26
304,20
305,34
306,53
307,38
308,58
309,60
310,44
311,51
312,31
313,28
314,39
315,61
316,50
317,28
318,30
319,31
320,38
321,32
322,50
323,50
324,36
325,38
326,45
327,29
328,71
329,48
330,0
331,47
332,30
333,23
334,38
335,37
336,48
337,35
338,45
339,30
340,38
341,36
342,37
343,44
344,49
345,25
346,40
347,29
348,28
349,32
350,33
351,28
352,40
353,23
354,25
355,34
356,19
357,46
358,39
359,24
360,17
361,36
362,34
363,36
364,26
365,32
366,14
367,28
368,27
369,39
370,48
371,41
372,33
373,18
374,18
375,22
376,30
377,37
378,40
379,34
380,27
381,16
382,32
383,38
384,34
385,28
386,25
387,26
388,21
389,17
390,25
391,27
392,40
393,36
394,21
395,16
396,23
397,36
398,34
399,58
400,43
401,28
402,36
403,14
404,16
405,39
406,42
407,37
408,22
409,26
410,32
411,33
412,27
413,41
414,35
415,44
416,29
417,41
418,37
419,28
420,40
421,41
422,24
423,26
424,30
425,28
426,45
427,50
428,51
429,42
430,49
431,43
432,32
433,53
434,69
435,48
436,49
437,27
438,34
439,44
440,31
441,61
442,54
443,34
444,36
445,39
446,37
447,51
448,72
449,59
450,26
451,33
452,26
453,30
454,44
455,35
456,34
457,41
458,44
459,47
460,52
461,46
462,37
463,48
464,58
465,46
466,57
467,60
468,87
469,90
470,72
471,48
472,52
473,46
474,41
475,51
476,94
477,69
478,38
479,50
480,49
481,49
482,56
483,63
484,57
485,59
486,44
487,40
488,58
489,87
490,77
491,77
492,60
493,47
494,59
495,68
496,108
497,114
498,94
499,86
500,57
501,66
502,55
503,96
504,89
505,93
506,91
507,68
508,93
509,53
510,47
511,64
512,86
513,48
514,49
515,70
516,74
517,70
518,111
519,75
520,89
521,100
522,105
523,96
524,96
525,55
526,77
527,61
528,76
529,70
530,72
531,68
532,105
533,92
534,70
535,69
536,62
537,45
538,69
539,95
540,78
541,73
542,48
543,60
544,43
545,65
546,70
547,56
548,59
549,53
550,77
551,102
552,89
553,78
554,94
555,82
556,75
557,71
558,61
559,87
560,93
561,77
562,58
563,62
564,62
565,65
566,78
567,73
568,78
569,48
570,44
571,37
572,23
573,38
574,62
575,57
576,46
577,59
578,61
579,60
580,51
581,57
582,64
583,105
584,66
585,57
586,52
587,62
588,66
589,71
590,55
591,65
592,37
593,55
594,42
595,81
596,73
597,40
598,48
599,29
600,44
601,57
602,67
603,64
604,57
605,43
606,37
607,52
608,67
609,73
610,88
611,84
612,76
613,76
614,54
615,52
616,59
617,65
618,56
619,31
620,45
621,47
622,37
623,56
624,57
625,37
626,53
627,66
628,54
629,41
630,57
631,63
632,29
633,39
634,38
635,38
636,44
637,68
638,56
639,47
640,45
641,34
642,41
643,42
644,77
645,75
646,55
647,51
648,35
649,34
650,52
651,57
652,67
653,49
654,46
655,34
656,53
657,51
658,66
659,58
660,48
661,48
662,50
663,108
664,68
665,59
666,43
667,35
668,42
669,34
670,41
671,42
672,67
673,61
674,67
675,44
676,42
677,57
678,64
679,71
680,66
681,48
682,43
683,58
684,47
685,40
686,34
687,44
688,39
689,44
690,34
691,47
692,53
693,65
694,54
695,61
696,0
697,45
698,35
699,40
700,41
701,44
702,40
703,36
704,50
705,55
706,49
707,52
708,55
709,32
710,44
711,37
712,31
713,52
714,37
715,39
716,27
717,45
