node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,7541.0,0.0,102.788,0.0,7643.7880000000005
R1,SKU_B,2880.87,0.0,47.6,0.0,2928.47
R1,SKU_C,8496.09,0.0,75.52,0.0,8571.61
R1,SKU_D,3110.772,0.0,44.602000000000004,0.0,3155.3740000000003
R1,SKU_E,1611.87,0.0,31.706,0.0,1643.576
R2,SKU_A,7227.725,0.0,68.46000000000001,0.0,7296.185
R2,SKU_B,2145.6,44.4,39.122,0.0,2229.122
R2,SKU_C,1503.144,98.55,37.174,0.0,1638.868
R2,SKU_D,1595.412,0.0,33.084,0.0,1628.496
R2,SKU_E,1425.398,0.0,33.058,0.0,1458.456
R3,SKU_A,3867.675,614.0,133.192,0.0,4614.867
R3,SKU_B,6212.5199999999995,0.0,43.066,0.0,6255.585999999999
R3,SKU_C,5808.861,2370.6,82.696,0.0,8262.157
R3,SKU_D,2185.764,195.8,66.952,0.0,2448.516
R3,SKU_E,8070.451999999999,0.0,56.42,0.0,8126.871999999999
Supplier,SKU_A,0.0,0.0,0.0,13648.917148298466,13648.917148298466
Supplier,SKU_B,0.0,0.0,0.0,22316.343514141343,22316.343514141343
Supplier,SKU_C,0.0,0.0,0.0,13077.325676153352,13077.325676153352
Supplier,SKU_D,0.0,0.0,0.0,16307.90264054111,16307.90264054111
Supplier,SKU_E,0.0,0.0,0.0,16419.511020865728,16419.511020865728
W1,SKU_A,887.3399999999999,0.0,4692.608,6468.289407526794,12048.237407526794
W1,SKU_B,6054.9839999999995,0.0,3609.86,13380.784526560785,23045.628526560784
W1,SKU_C,6598.6720000000005,0.0,4079.254,6226.01005150236,16903.936051502358
W1,SKU_D,814.0790000000001,0.0,3621.509,7428.853752323202,11864.4417523232
W1,SKU_E,2752.752,0.0,3200.064,7672.062262086859,13624.878262086859
W2,SKU_A,2700.75,0.0,4540.968,3168.0823248149245,10409.800324814925
W2,SKU_B,3225.7619999999997,0.0,3479.33,4073.3430525025337,10778.435052502533
W2,SKU_C,0.0,0.0,3963.471,2956.287831251989,6919.758831251988
W2,SKU_D,6401.1630000000005,0.0,3574.283,3976.280068124223,13951.726068124224
W2,SKU_E,1289.84,0.0,3175.272,4009.0067233063296,8474.11872330633
