Date,demand
2011-01-29,52
2011-01-30,52
2011-01-31,23
2011-02-01,20
2011-02-02,26
2011-02-03,21
2011-02-04,47
2011-02-05,56
2011-02-06,45
2011-02-07,46
2011-02-08,30
2011-02-09,29
2011-02-10,34
2011-02-11,51
2011-02-12,64
2011-02-13,72
2011-02-14,53
2011-02-15,49
2011-02-16,50
2011-02-17,29
2011-02-18,44
2011-02-19,66
2011-02-20,52
2011-02-21,41
2011-02-22,43
2011-02-23,38
2011-02-24,40
2011-02-25,56
2011-02-26,71
2011-02-27,60
2011-02-28,64
2011-03-01,37
2011-03-02,27
2011-03-03,31
2011-03-04,42
2011-03-05,43
2011-03-06,52
2011-03-07,26
2011-03-08,45
2011-03-09,35
2011-03-10,30
2011-03-11,49
2011-03-12,59
2011-03-13,58
2011-03-14,40
2011-03-15,37
2011-03-16,35
2011-03-17,55
2011-03-18,46
2011-03-19,61
2011-03-20,78
2011-03-21,33
2011-03-22,32
2011-03-23,38
2011-03-24,39
2011-03-25,36
2011-03-26,68
2011-03-27,68
2011-03-28,33
2011-03-29,26
2011-03-30,28
2011-03-31,39
2011-04-01,45
2011-04-02,53
2011-04-03,44
2011-04-04,22
2011-04-05,25
2011-04-06,47
2011-04-07,26
2011-04-08,30
2011-04-09,51
2011-04-10,55
2011-04-11,43
2011-04-12,47
2011-04-13,38
2011-04-14,31
2011-04-15,35
2011-04-16,63
2011-04-17,59
2011-04-18,33
2011-04-19,32
2011-04-20,44
2011-04-21,40
2011-04-22,56
2011-04-23,77
2011-04-24,66
2011-04-25,42
2011-04-26,37
2011-04-27,46
2011-04-28,47
2011-04-29,36
2011-04-30,51
2011-05-01,72
2011-05-02,31
2011-05-03,28
2011-05-04,26
2011-05-05,38
2011-05-06,42
2011-05-07,69
2011-05-08,86
2011-05-09,46
2011-05-10,44
2011-05-11,30
2011-05-12,19
2011-05-13,46
2011-05-14,53
2011-05-15,55
2011-05-16,57
2011-05-17,39
2011-05-18,32
2011-05-19,37
2011-05-20,37
2011-05-21,56
2011-05-22,50
2011-05-23,40
2011-05-24,45
2011-05-25,36
2011-05-26,39
2011-05-27,54
2011-05-28,68
2011-05-29,49
2011-05-30,69
2011-05-31,30
2011-06-01,56
2011-06-02,54
2011-06-03,54
2011-06-04,57
2011-06-05,69
2011-06-06,48
2011-06-07,29
2011-06-08,38
2011-06-09,43
2011-06-10,43
2011-06-11,71
2011-06-12,78
2011-06-13,38
2011-06-14,38
2011-06-15,64
2011-06-16,37
2011-06-17,68
2011-06-18,86
2011-06-19,65
2011-06-20,44
2011-06-21,36
2011-06-22,24
2011-06-23,51
2011-06-24,40
2011-06-25,59
2011-06-26,58
2011-06-27,66
2011-06-28,57
2011-06-29,36
2011-06-30,41
2011-07-01,50
2011-07-02,73
2011-07-03,86
2011-07-04,41
2011-07-05,66
2011-07-06,36
2011-07-07,32
2011-07-08,47
2011-07-09,81
2011-07-10,78
2011-07-11,59
2011-07-12,39
2011-07-13,35
2011-07-14,51
2011-07-15,60
2011-07-16,69
2011-07-17,68
2011-07-18,58
2011-07-19,37
2011-07-20,38
2011-07-21,44
2011-07-22,54
2011-07-23,77
2011-07-24,67
2011-07-25,48
2011-07-26,32
2011-07-27,42
2011-07-28,34
2011-07-29,42
2011-07-30,114
2011-07-31,94
2011-08-01,65
2011-08-02,66
2011-08-03,59
2011-08-04,33
2011-08-05,76
2011-08-06,102
2011-08-07,123
2011-08-08,67
2011-08-09,81
2011-08-10,66
2011-08-11,80
2011-08-12,78
2011-08-13,130
2011-08-14,106
2011-08-15,78
2011-08-16,66
2011-08-17,87
2011-08-18,102
2011-08-19,115
2011-08-20,184
2011-08-21,154
2011-08-22,108
2011-08-23,56
2011-08-24,72
2011-08-25,68
2011-08-26,81
2011-08-27,125
2011-08-28,169
2011-08-29,103
2011-08-30,67
2011-08-31,76
2011-09-01,128
2011-09-02,116
2011-09-03,122
2011-09-04,48
2011-09-05,96
2011-09-06,60
2011-09-07,76
2011-09-08,76
2011-09-09,93
2011-09-10,134
2011-09-11,105
2011-09-12,91
2011-09-13,75
2011-09-14,94
2011-09-15,104
2011-09-16,82
2011-09-17,109
2011-09-18,92
2011-09-19,59
2011-09-20,69
2011-09-21,67
2011-09-22,63
2011-09-23,91
2011-09-24,130
2011-09-25,108
2011-09-26,76
2011-09-27,63
2011-09-28,58
2011-09-29,69
2011-09-30,94
2011-10-01,105
2011-10-02,91
2011-10-03,51
2011-10-04,71
2011-10-05,54
2011-10-06,59
2011-10-07,77
2011-10-08,93
2011-10-09,67
2011-10-10,46
2011-10-11,58
2011-10-12,64
2011-10-13,47
2011-10-14,100
2011-10-15,137
2011-10-16,108
2011-10-17,74
2011-10-18,48
2011-10-19,53
2011-10-20,60
2011-10-21,78
2011-10-22,118
2011-10-23,103
2011-10-24,62
2011-10-25,45
2011-10-26,44
2011-10-27,56
2011-10-28,61
2011-10-29,88
2011-10-30,63
2011-10-31,61
2011-11-01,55
2011-11-02,43
2011-11-03,31
2011-11-04,69
2011-11-05,92
2011-11-06,63
2011-11-07,40
2011-11-08,48
2011-11-09,38
2011-11-10,53
2011-11-11,74
2011-11-12,89
2011-11-13,65
2011-11-14,58
2011-11-15,55
2011-11-16,54
2011-11-17,59
2011-11-18,68
2011-11-19,87
2011-11-20,83
2011-11-21,71
2011-11-22,58
2011-11-23,67
2011-11-24,105
2011-11-25,133
2011-11-26,37
2011-11-27,41
2011-11-28,52
2011-11-29,43
2011-11-30,48
2011-12-01,49
2011-12-02,44
2011-12-03,71
2011-12-04,67
2011-12-05,36
2011-12-06,34
2011-12-07,45
2011-12-08,46
2011-12-09,66
2011-12-10,70
2011-12-11,77
2011-12-12,38
2011-12-13,37
2011-12-14,35
2011-12-15,55
2011-12-16,61
2011-12-17,107
2011-12-18,78
2011-12-19,52
2011-12-20,49
2011-12-21,65
2011-12-22,76
2011-12-23,84
2011-12-24,72
2011-12-25,0
2011-12-26,54
2011-12-27,44
2011-12-28,50
2011-12-29,41
2011-12-30,62
2011-12-31,62
2012-01-01,46
2012-01-02,48
2012-01-03,43
2012-01-04,29
2012-01-05,39
2012-01-06,49
2012-01-07,47
2012-01-08,55
2012-01-09,31
2012-01-10,26
2012-01-11,37
2012-01-12,32
2012-01-13,48
2012-01-14,64
2012-01-15,72
2012-01-16,42
2012-01-17,35
2012-01-18,29
2012-01-19,27
2012-01-20,51
2012-01-21,69
2012-01-22,71
2012-01-23,35
2012-01-24,27
2012-01-25,25
2012-01-26,25
2012-01-27,44
2012-01-28,59
2012-01-29,54
2012-01-30,36
2012-01-31,24
2012-02-01,44
2012-02-02,32
2012-02-03,52
2012-02-04,59
2012-02-05,73
2012-02-06,48
2012-02-07,54
2012-02-08,31
2012-02-09,52
2012-02-10,52
2012-02-11,93
2012-02-12,82
2012-02-13,44
2012-02-14,51
2012-02-15,65
2012-02-16,52
2012-02-17,58
2012-02-18,66
2012-02-19,68
2012-02-20,52
2012-02-21,53
2012-02-22,43
2012-02-23,62
2012-02-24,60
2012-02-25,84
2012-02-26,54
2012-02-27,31
2012-02-28,40
2012-02-29,37
2012-03-01,58
2012-03-02,67
2012-03-03,106
2012-03-04,64
2012-03-05,61
2012-03-06,50
