Date,demand
2011-01-29,19
2011-01-30,14
2011-01-31,10
2011-02-01,8
2011-02-02,8
2011-02-03,13
2011-02-04,16
2011-02-05,43
2011-02-06,25
2011-02-07,18
2011-02-08,14
2011-02-09,11
2011-02-10,12
2011-02-11,13
2011-02-12,33
2011-02-13,31
2011-02-14,8
2011-02-15,18
2011-02-16,13
2011-02-17,8
2011-02-18,13
2011-02-19,20
2011-02-20,23
2011-02-21,16
2011-02-22,7
2011-02-23,16
2011-02-24,6
2011-02-25,6
2011-02-26,16
2011-02-27,16
2011-02-28,6
2011-03-01,14
2011-03-02,18
2011-03-03,14
2011-03-04,18
2011-03-05,43
2011-03-06,24
2011-03-07,15
2011-03-08,12
2011-03-09,14
2011-03-10,19
2011-03-11,14
2011-03-12,26
2011-03-13,25
2011-03-14,13
2011-03-15,16
2011-03-16,12
2011-03-17,14
2011-03-18,11
2011-03-19,29
2011-03-20,21
2011-03-21,18
2011-03-22,13
2011-03-23,9
2011-03-24,4
2011-03-25,23
2011-03-26,34
2011-03-27,38
2011-03-28,11
2011-03-29,17
2011-03-30,22
2011-03-31,27
2011-04-01,32
2011-04-02,41
2011-04-03,41
2011-04-04,17
2011-04-05,29
2011-04-06,19
2011-04-07,23
2011-04-08,27
2011-04-09,32
2011-04-10,44
2011-04-11,15
2011-04-12,11
2011-04-13,18
2011-04-14,27
2011-04-15,38
2011-04-16,33
2011-04-17,51
2011-04-18,20
2011-04-19,11
2011-04-20,20
2011-04-21,17
2011-04-22,36
2011-04-23,54
2011-04-24,33
2011-04-25,9
2011-04-26,12
2011-04-27,11
2011-04-28,22
2011-04-29,17
2011-04-30,37
2011-05-01,52
2011-05-02,19
2011-05-03,24
2011-05-04,33
2011-05-05,25
2011-05-06,26
2011-05-07,55
2011-05-08,29
2011-05-09,24
2011-05-10,10
2011-05-11,21
2011-05-12,19
2011-05-13,23
2011-05-14,33
2011-05-15,36
2011-05-16,15
2011-05-17,7
2011-05-18,23
2011-05-19,20
2011-05-20,33
2011-05-21,58
2011-05-22,28
2011-05-23,18
2011-05-24,14
2011-05-25,11
2011-05-26,18
2011-05-27,18
2011-05-28,34
2011-05-29,55
2011-05-30,23
2011-05-31,15
2011-06-01,15
2011-06-02,31
2011-06-03,29
2011-06-04,40
2011-06-05,39
2011-06-06,25
2011-06-07,15
2011-06-08,18
2011-06-09,36
2011-06-10,30
2011-06-11,37
2011-06-12,37
2011-06-13,42
2011-06-14,37
2011-06-15,55
2011-06-16,27
2011-06-17,35
2011-06-18,52
2011-06-19,80
2011-06-20,40
2011-06-21,35
2011-06-22,40
2011-06-23,23
2011-06-24,34
2011-06-25,56
2011-06-26,68
2011-06-27,25
2011-06-28,17
2011-06-29,33
2011-06-30,31
2011-07-01,80
2011-07-02,86
2011-07-03,94
2011-07-04,52
2011-07-05,48
2011-07-06,39
2011-07-07,38
2011-07-08,34
2011-07-09,34
2011-07-10,48
2011-07-11,36
2011-07-12,22
2011-07-13,18
2011-07-14,22
2011-07-15,27
2011-07-16,40
2011-07-17,48
2011-07-18,34
2011-07-19,31
2011-07-20,50
2011-07-21,34
2011-07-22,45
2011-07-23,39
2011-07-24,65
2011-07-25,21
2011-07-26,23
2011-07-27,22
2011-07-28,23
2011-07-29,38
2011-07-30,39
2011-07-31,40
2011-08-01,28
2011-08-02,26
2011-08-03,28
2011-08-04,29
2011-08-05,35
2011-08-06,50
2011-08-07,61
2011-08-08,41
2011-08-09,32
2011-08-10,21
2011-08-11,32
2011-08-12,35
2011-08-13,76
2011-08-14,84
2011-08-15,44
2011-08-16,26
2011-08-17,10
2011-08-18,20
2011-08-19,50
2011-08-20,64
2011-08-21,58
2011-08-22,26
2011-08-23,22
2011-08-24,25
2011-08-25,26
2011-08-26,30
2011-08-27,53
2011-08-28,62
2011-08-29,18
2011-08-30,11
2011-08-31,24
2011-09-01,16
2011-09-02,48
2011-09-03,49
2011-09-04,34
2011-09-05,49
2011-09-06,43
2011-09-07,29
2011-09-08,13
2011-09-09,30
2011-09-10,45
2011-09-11,27
2011-09-12,17
2011-09-13,14
2011-09-14,25
2011-09-15,13
2011-09-16,27
2011-09-17,42
2011-09-18,55
2011-09-19,35
2011-09-20,30
2011-09-21,21
2011-09-22,16
2011-09-23,41
2011-09-24,39
2011-09-25,45
2011-09-26,20
2011-09-27,19
2011-09-28,23
2011-09-29,16
2011-09-30,22
2011-10-01,47
2011-10-02,61
2011-10-03,19
2011-10-04,19
2011-10-05,17
2011-10-06,18
2011-10-07,28
2011-10-08,43
2011-10-09,56
2011-10-10,19
2011-10-11,24
2011-10-12,21
2011-10-13,22
2011-10-14,27
2011-10-15,44
2011-10-16,55
2011-10-17,27
2011-10-18,18
2011-10-19,23
2011-10-20,19
2011-10-21,29
2011-10-22,57
2011-10-23,54
2011-10-24,19
2011-10-25,22
2011-10-26,16
2011-10-27,20
2011-10-28,26
2011-10-29,57
2011-10-30,57
2011-10-31,21
2011-11-01,26
2011-11-02,22
2011-11-03,17
2011-11-04,40
2011-11-05,36
2011-11-06,46
2011-11-07,16
2011-11-08,18
2011-11-09,15
2011-11-10,24
2011-11-11,34
2011-11-12,41
2011-11-13,57
2011-11-14,28
2011-11-15,21
2011-11-16,19
2011-11-17,23
2011-11-18,19
2011-11-19,50
2011-11-20,35
2011-11-21,21
2011-11-22,43
2011-11-23,34
2011-11-24,43
2011-11-25,92
2011-11-26,41
2011-11-27,25
2011-11-28,13
2011-11-29,19
2011-11-30,10
2011-12-01,25
2011-12-02,33
2011-12-03,43
2011-12-04,46
2011-12-05,22
2011-12-06,26
2011-12-07,27
2011-12-08,21
2011-12-09,31
2011-12-10,57
2011-12-11,43
2011-12-12,37
2011-12-13,21
2011-12-14,18
2011-12-15,23
2011-12-16,34
2011-12-17,74
