node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,4064.0,159.5,102.788,0.0,4326.2880000000005
R1,SKU_B,1341.45,19677.0,47.198,0.0,21065.647999999997
R1,SKU_C,1288.926,25481.25,75.47200000000001,0.0,26845.648
R1,SKU_D,2431.464,31.900000000000002,44.648,0.0,2508.012
R1,SKU_E,1564.264,2263.6000000000004,31.726000000000003,0.0,3859.59
R2,SKU_A,2412.625,11251.0,68.666,0.0,13732.291
R2,SKU_B,2721.24,6032.4,39.74,0.0,8793.38
R2,SKU_C,1434.483,8042.400000000001,37.274,0.0,9514.157000000001
R2,SKU_D,1344.8400000000001,31.9,33.148,0.0,1409.888
R2,SKU_E,1904.11,571.2,33.152,0.0,2508.462
R3,SKU_A,7957.225,4960.5,135.18200000000002,0.0,13052.907000000001
R3,SKU_B,2674.5899999999997,7416.599999999999,43.136,0.0,10134.326
R3,SKU_C,3105.54,20668.5,84.068,0.0,23858.108
R3,SKU_D,5685.792,0.0,67.044,0.0,5752.836
R3,SKU_E,4448.574,0.0,56.596000000000004,0.0,4505.17
Supplier,SKU_A,0.0,0.0,0.0,13630.887628445624,13630.887628445624
Supplier,SKU_B,0.0,0.0,0.0,22487.699121256454,22487.699121256454
Supplier,SKU_C,0.0,0.0,0.0,13645.28683969951,13645.28683969951
Supplier,SKU_D,0.0,0.0,0.0,26051.980345156247,26051.980345156247
Supplier,SKU_E,0.0,0.0,0.0,18769.14606544216,18769.14606544216
W1,SKU_A,5271.915,0.0,1117.568,7637.810692902071,14027.29369290207
W1,SKU_B,2753.622,0.0,523.796,13714.834539756204,16992.252539756202
W1,SKU_C,2095.328,0.0,657.806,6960.84769349329,9713.98169349329
W1,SKU_D,4311.302000000001,0.0,1391.67,10966.905518357105,16669.877518357105
W1,SKU_E,855.5840000000001,0.0,523.488,8817.601555491328,10196.673555491328
W2,SKU_A,16139.955,0.0,948.7280000000001,3121.937027032309,20210.62002703231
W2,SKU_B,428.616,0.0,496.45,4092.525724036987,5017.591724036987
W2,SKU_C,2216.864,0.0,635.238,3148.559424818151,6000.661424818151
W2,SKU_D,11348.571000000002,0.0,714.654,3928.529748497158,15991.754748497158
W2,SKU_E,6234.784000000001,0.0,925.782,4575.448075615395,11736.014075615396
