node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,14158.075,813.5,591.36,0.0,15562.935000000001
R1,SKU_B,17139.57,4.2,298.778,0.0,17442.548
R1,SKU_C,21634.182,544.95,377.18600000000004,0.0,22556.318
R1,SKU_D,8904.728000000001,960.3000000000001,276.776,0.0,10141.804
R1,SKU_E,5528.7699999999995,366.40000000000003,213.71,0.0,6108.88
R2,SKU_A,37043.15,0.0,391.05,0.0,37434.200000000004
R2,SKU_B,13440.96,442.79999999999995,211.64600000000002,0.0,14095.405999999999
R2,SKU_C,5786.316,24920.100000000002,209.746,0.0,30916.162
R2,SKU_D,2478.308,19052.0,176.576,0.0,21706.884000000002
R2,SKU_E,8982.609999999999,637.6,203.388,0.0,9823.598
R3,SKU_A,37528.6,86853.0,858.0740000000001,0.0,125239.674
R3,SKU_B,35522.34,4.8,281.92,0.0,35809.06
R3,SKU_C,26736.939,1840.05,476.012,0.0,29053.001
R3,SKU_D,78872.75200000001,0.0,466.276,0.0,79339.028
R3,SKU_E,12464.789999999999,295.6,307.214,0.0,13067.604
Supplier,SKU_A,0.0,0.0,0.0,39339.25703812453,39339.25703812453
Supplier,SKU_B,0.0,0.0,0.0,69634.2655667298,69634.2655667298
Supplier,SKU_C,0.0,0.0,0.0,34136.22443702839,34136.22443702839
Supplier,SKU_D,0.0,0.0,0.0,48292.95217906237,48292.95217906237
Supplier,SKU_E,0.0,0.0,0.0,47192.30077905492,47192.30077905492
W1,SKU_A,66764.64,0.0,26859.376,29061.2246680991,122685.2406680991
W1,SKU_B,23621.039999999997,0.0,20610.366,59797.21116341656,104028.61716341657
W1,SKU_C,3614.176,0.0,23052.051,26294.98705700605,52961.21405700605
W1,SKU_D,19452.284,0.0,20685.745,33567.95104109507,73705.98004109507
W1,SKU_E,18398.0,0.0,18422.562,36016.626070383216,72837.18807038321
W2,SKU_A,71.13,0.0,26314.968,13752.65363968876,40138.75163968876
W2,SKU_B,36350.585999999996,0.0,19925.436,22623.9347205231,78899.9567205231
W2,SKU_C,31682.784,0.0,22653.342,14176.955530629262,68513.08153062926
W2,SKU_D,14464.501,0.0,20721.399,21779.898186681286,56965.79818668129
W2,SKU_E,7914.2880000000005,0.0,18084.126,18277.55792247759,44275.97192247759
