node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,467.6,3827.5,102.788,0.0,4397.888
R1,SKU_B,1403.94,103.79999999999998,47.6,0.0,1555.34
R1,SKU_C,1116.72,1326.6000000000001,75.52,0.0,2518.84
R1,SKU_D,1740.788,0.0,44.602000000000004,0.0,1785.39
R1,SKU_E,1490.2939999999999,0.0,31.706,0.0,1522.0
R2,SKU_A,3062.025,0.0,68.46000000000001,0.0,3130.485
R2,SKU_B,258.09,4665.0,39.122,0.0,4962.2119999999995
R2,SKU_C,1516.104,1589.8500000000001,37.174,0.0,3143.128
R2,SKU_D,1085.224,0.0,33.084,0.0,1118.308
R2,SKU_E,211.328,7137.200000000001,33.058,0.0,7381.586
R3,SKU_A,4659.125,0.0,133.192,0.0,4792.317
R3,SKU_B,4920.54,0.0,43.066,0.0,4963.606
R3,SKU_C,14183.369999999999,0.0,82.696,0.0,14266.065999999999
R3,SKU_D,8779.26,0.0,66.952,0.0,8846.212
R3,SKU_E,7812.947999999999,0.0,56.42,0.0,7869.3679999999995
Supplier,SKU_A,0.0,0.0,0.0,33447.09317901098,33447.09317901098
Supplier,SKU_B,0.0,0.0,0.0,53818.813023417024,53818.813023417024
Supplier,SKU_C,0.0,0.0,0.0,31157.986366698147,31157.986366698147
Supplier,SKU_D,0.0,0.0,0.0,40212.70737831201,40212.70737831201
Supplier,SKU_E,0.0,0.0,0.0,40688.40005256185,40688.40005256185
W1,SKU_A,2075.0699999999997,0.0,4692.608,14014.626587090563,20782.304587090563
W1,SKU_B,5663.987999999999,0.0,3609.86,28282.87904509862,37556.72704509862
W1,SKU_C,962.288,0.0,4079.254,12976.590440749802,18018.132440749803
W1,SKU_D,4005.4040000000005,0.0,3621.509,16030.014083531778,23656.92708353178
W1,SKU_E,0.0,0.0,3200.064,16465.88984352924,19665.953843529238
W2,SKU_A,8453.085,0.0,4540.968,7753.658248703317,20747.711248703316
W2,SKU_B,3111.444,0.0,3479.33,10092.703932689887,16683.477932689886
W2,SKU_C,8772.672,0.0,3963.471,7039.660875720908,19775.803875720907
W2,SKU_D,7941.924000000001,0.0,3574.283,9735.298876907753,21251.505876907755
W2,SKU_E,6140.192,0.0,3175.272,9933.678065978134,19249.142065978136
