t,node_id,sku,on_hand,backlog_external,backlog_children,pipeline_in
0,Supplier,SKU_A,0,0,0,0
0,Supplier,SKU_B,0,0,0,0
0,Supplier,SKU_C,0,0,0,0
0,Supplier,SKU_D,0,0,0,0
0,Supplier,SKU_E,0,0,0,0
0,W1,SKU_A,1736,0,0,0
0,W1,SKU_B,942,0,0,0
0,W1,SKU_C,1093,0,0,0
0,W1,SKU_D,825,0,0,0
0,W1,SKU_E,749,0,0,0
0,W2,SKU_A,1849,0,0,0
0,W2,SKU_B,639,0,0,0
0,W2,SKU_C,1067,0,0,0
0,W2,SKU_D,1046,0,0,0
0,W2,SKU_E,648,0,0,0
0,R1,SKU_A,453,0,0,0
0,R1,SKU_B,252,0,0,0
0,R1,SKU_C,315,0,0,0
0,R1,SKU_D,229,0,0,0
0,R1,SKU_E,164,0,0,0
0,R2,SKU_A,370,0,0,0
0,R2,SKU_B,242,0,0,0
0,R2,SKU_C,224,0,0,0
0,R2,SKU_D,172,0,0,0
0,R2,SKU_E,225,0,0,0
0,R3,SKU_A,1138,0,0,0
0,R3,SKU_B,414,0,0,0
0,R3,SKU_C,645,0,0,0
0,R3,SKU_D,669,0,0,0
0,R3,SKU_E,391,0,0,0
1,Supplier,SKU_A,0,0,0,0
1,Supplier,SKU_B,0,0,0,0
1,Supplier,SKU_C,0,0,0,0
1,Supplier,SKU_D,0,0,0,0
1,Supplier,SKU_E,0,0,0,0
1,W1,SKU_A,333,0,0,0
1,W1,SKU_B,306,0,0,0
1,W1,SKU_C,0,0,351,0
1,W1,SKU_D,566,0,0,0
1,W1,SKU_E,331,0,0,0
1,W2,SKU_A,1277,0,0,3301
1,W2,SKU_B,267,0,0,101
1,W2,SKU_C,694,0,0,1128
1,W2,SKU_D,732,0,0,0
1,W2,SKU_E,0,0,66,958
1,R1,SKU_A,359,0,0,0
1,R1,SKU_B,224,0,0,0
1,R1,SKU_C,249,0,0,0
1,R1,SKU_D,199,0,0,0
1,R1,SKU_E,137,0,0,0
1,R2,SKU_A,258,0,0,1172
1,R2,SKU_B,191,0,0,453
1,R2,SKU_C,167,0,0,400
1,R2,SKU_D,132,0,0,154
1,R2,SKU_E,187,0,0,368
1,R3,SKU_A,969,0,0,0
1,R3,SKU_B,375,0,0,0
1,R3,SKU_C,537,0,0,0
1,R3,SKU_D,596,0,0,0
1,R3,SKU_E,333,0,0,0
2,Supplier,SKU_A,0,0,0,0
2,Supplier,SKU_B,0,0,0,0
2,Supplier,SKU_C,0,0,0,0
2,Supplier,SKU_D,0,0,0,0
2,Supplier,SKU_E,0,0,0,0
2,W1,SKU_A,127,0,0,1156
2,W1,SKU_B,227,0,0,1035
2,W1,SKU_C,0,0,474,1259
2,W1,SKU_D,496,0,0,0
2,W1,SKU_E,266,0,0,2147
2,W2,SKU_A,1108,0,0,3873
2,W2,SKU_B,228,0,0,473
2,W2,SKU_C,586,0,0,1501
2,W2,SKU_D,659,0,0,104
2,W2,SKU_E,0,0,124,1672
2,R1,SKU_A,273,0,0,0
2,R1,SKU_B,199,0,0,0
2,R1,SKU_C,191,0,0,0
2,R1,SKU_D,167,0,0,0
2,R1,SKU_E,95,0,0,0
2,R2,SKU_A,175,0,0,1172
2,R2,SKU_B,148,0,0,453
2,R2,SKU_C,115,0,0,400
2,R2,SKU_D,101,0,0,154
2,R2,SKU_E,159,0,0,368
2,R3,SKU_A,773,0,0,0
2,R3,SKU_B,337,0,0,0
2,R3,SKU_C,471,0,0,0
2,R3,SKU_D,538,0,0,0
2,R3,SKU_E,267,0,0,0
3,Supplier,SKU_A,0,0,0,0
3,Supplier,SKU_B,0,0,0,0
3,Supplier,SKU_C,0,0,0,0
3,Supplier,SKU_D,0,0,0,0
3,Supplier,SKU_E,0,0,0,0
3,W1,SKU_A,0,0,42,1156
3,W1,SKU_B,159,0,0,1035
3,W1,SKU_C,0,0,584,1259
3,W1,SKU_D,433,0,0,0
3,W1,SKU_E,196,0,0,2147
3,W2,SKU_A,912,0,0,3873
3,W2,SKU_B,190,0,0,473
3,W2,SKU_C,520,0,0,1501
3,W2,SKU_D,601,0,0,104
3,W2,SKU_E,0,0,190,1672
3,R1,SKU_A,185,0,0,411
3,R1,SKU_B,170,0,0,236
3,R1,SKU_C,127,0,0,693
3,R1,SKU_D,130,0,0,167
3,R1,SKU_E,61,0,0,119
3,R2,SKU_A,85,0,0,1172
3,R2,SKU_B,93,0,0,453
3,R2,SKU_C,73,0,0,400
3,R2,SKU_D,64,0,0,154
3,R2,SKU_E,137,0,0,368
3,R3,SKU_A,627,0,0,937
3,R3,SKU_B,293,0,0,449
3,R3,SKU_C,381,0,0,547
3,R3,SKU_D,476,0,0,445
3,R3,SKU_E,218,0,0,648
4,Supplier,SKU_A,0,0,0,0
4,Supplier,SKU_B,0,0,0,0
4,Supplier,SKU_C,0,0,0,0
4,Supplier,SKU_D,0,0,0,0
4,Supplier,SKU_E,0,0,0,0
4,W1,SKU_A,0,0,220,1156
4,W1,SKU_B,75,0,0,1035
4,W1,SKU_C,0,0,690,1259
4,W1,SKU_D,359,0,0,0
4,W1,SKU_E,140,0,0,2147
4,W2,SKU_A,766,0,0,3873
4,W2,SKU_B,146,0,0,473
4,W2,SKU_C,430,0,0,1501
4,W2,SKU_D,539,0,0,104
4,W2,SKU_E,0,0,239,1672
4,R1,SKU_A,98,0,0,411
4,R1,SKU_B,129,0,0,236
4,R1,SKU_C,46,0,0,693
4,R1,SKU_D,89,0,0,167
4,R1,SKU_E,17,0,0,119
4,R2,SKU_A,1156,0,0,153
4,R2,SKU_B,483,0,0,149
4,R2,SKU_C,417,0,0,0
4,R2,SKU_D,175,0,0,108
4,R2,SKU_E,481,0,0,88
4,R3,SKU_A,446,0,0,937
4,R3,SKU_B,227,0,0,449
4,R3,SKU_C,266,0,0,547
4,R3,SKU_D,397,0,0,445
4,R3,SKU_E,154,0,0,648
5,Supplier,SKU_A,0,0,0,0
5,Supplier,SKU_B,0,0,0,0
5,Supplier,SKU_C,0,0,0,0
5,Supplier,SKU_D,0,0,0,0
5,Supplier,SKU_E,0,0,0,0
5,W1,SKU_A,0,0,408,1709
5,W1,SKU_B,0,0,29,1266
5,W1,SKU_C,0,0,827,1598
5,W1,SKU_D,275,0,0,68
5,W1,SKU_E,72,0,0,2338
5,W2,SKU_A,585,0,0,4384
5,W2,SKU_B,80,0,0,594
5,W2,SKU_C,315,0,0,1765
5,W2,SKU_D,460,0,0,297
5,W2,SKU_E,0,0,303,1845
5,R1,SKU_A,381,0,0,0
5,R1,SKU_B,288,0,0,0
5,R1,SKU_C,631,0,0,0
5,R1,SKU_D,209,0,0,0
5,R1,SKU_E,77,0,0,0
5,R2,SKU_A,1048,0,0,153
5,R2,SKU_B,413,0,0,149
5,R2,SKU_C,328,0,0,0
5,R2,SKU_D,120,0,0,108
5,R2,SKU_E,426,0,0,88
5,R3,SKU_A,200,0,0,937
5,R3,SKU_B,161,0,0,449
5,R3,SKU_C,103,0,0,547
5,R3,SKU_D,296,0,0,445
5,R3,SKU_E,77,0,0,648
6,Supplier,SKU_A,0,0,0,0
6,Supplier,SKU_B,0,0,0,0
6,Supplier,SKU_C,0,0,0,0
6,Supplier,SKU_D,0,0,0,0
6,Supplier,SKU_E,0,0,0,0
6,W1,SKU_A,0,0,644,1709
6,W1,SKU_B,0,0,176,1266
6,W1,SKU_C,0,0,1024,1598
6,W1,SKU_D,173,0,0,68
6,W1,SKU_E,0,0,42,2338
6,W2,SKU_A,339,0,0,4384
6,W2,SKU_B,14,0,0,594
6,W2,SKU_C,152,0,0,1765
6,W2,SKU_D,359,0,0,297
6,W2,SKU_E,0,0,380,1845
6,R1,SKU_A,215,0,0,0
6,R1,SKU_B,208,0,0,70
6,R1,SKU_C,516,0,0,0
6,R1,SKU_D,145,0,0,125
6,R1,SKU_E,10,0,0,137
6,R2,SKU_A,929,0,0,153
6,R2,SKU_B,339,0,0,149
6,R2,SKU_C,224,0,0,0
6,R2,SKU_D,72,0,0,108
6,R2,SKU_E,359,0,0,88
6,R3,SKU_A,0,56,0,1510
6,R3,SKU_B,102,0,0,625
6,R3,SKU_C,0,46,0,915
6,R3,SKU_D,193,0,0,687
6,R3,SKU_E,0,50,0,648
7,Supplier,SKU_A,0,0,0,0
7,Supplier,SKU_B,0,0,0,0
7,Supplier,SKU_C,0,0,0,0
7,Supplier,SKU_D,0,0,0,0
7,Supplier,SKU_E,0,0,0,0
7,W1,SKU_A,227,0,0,553
7,W1,SKU_B,705,0,0,231
7,W1,SKU_C,16,0,0,339
7,W1,SKU_D,61,0,0,68
7,W1,SKU_E,1971,0,0,191
7,W2,SKU_A,3384,0,0,1083
7,W2,SKU_B,56,0,0,493
7,W2,SKU_C,1131,0,0,637
7,W2,SKU_D,256,0,0,297
7,W2,SKU_E,451,0,0,887
7,R1,SKU_A,79,0,0,0
7,R1,SKU_B,130,0,0,70
7,R1,SKU_C,394,0,0,0
7,R1,SKU_D,82,0,0,125
7,R1,SKU_E,0,50,0,137
7,R2,SKU_A,957,0,0,460
7,R2,SKU_B,422,0,0,207
7,R2,SKU_C,143,0,0,751
7,R2,SKU_D,139,0,0,146
7,R2,SKU_E,392,0,0,146
7,R3,SKU_A,641,0,0,573
7,R3,SKU_B,455,0,0,176
7,R3,SKU_C,359,0,0,368
7,R3,SKU_D,533,0,0,242
7,R3,SKU_E,501,0,0,0
8,Supplier,SKU_A,0,0,0,0
8,Supplier,SKU_B,0,0,0,0
8,Supplier,SKU_C,0,0,0,0
8,Supplier,SKU_D,0,0,0,0
8,Supplier,SKU_E,0,0,0,0
8,W1,SKU_A,0,0,34,1262
8,W1,SKU_B,561,0,0,636
8,W1,SKU_C,0,0,187,892
8,W1,SKU_D,0,0,43,366
8,W1,SKU_E,1856,0,0,507
