node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,1630.9,1892.5,102.788,0.0,3626.188
R1,SKU_B,297.78,8371.8,47.6,0.0,8717.18
R1,SKU_C,6155.622,0.0,75.52,0.0,6231.142
R1,SKU_D,1305.6680000000001,164.45000000000002,44.602000000000004,0.0,1514.72
R1,SKU_E,6.2139999999999995,9682.0,31.706,0.0,9719.92
R2,SKU_A,2224.275,46.5,68.46000000000001,0.0,2339.235
R2,SKU_B,3600.6299999999997,0.0,39.122,0.0,3639.752
R2,SKU_C,3053.241,1448.55,37.174,0.0,4538.965
R2,SKU_D,2905.7,0.0,33.084,0.0,2938.784
R2,SKU_E,3437.174,0.0,33.058,0.0,3470.232
R3,SKU_A,11517.475,0.0,133.192,0.0,11650.667000000001
R3,SKU_B,4519.44,0.0,43.066,0.0,4562.505999999999
R3,SKU_C,8884.755,0.0,82.696,0.0,8967.451
R3,SKU_D,5293.456,0.0,66.952,0.0,5360.408
R3,SKU_E,944.9699999999999,844.8000000000001,56.42,0.0,1846.19
Supplier,SKU_A,0.0,0.0,0.0,13760.047107063852,13760.047107063852
Supplier,SKU_B,0.0,0.0,0.0,22442.666572459042,22442.666572459042
Supplier,SKU_C,0.0,0.0,0.0,13179.78492938563,13179.78492938563
Supplier,SKU_D,0.0,0.0,0.0,16445.824111020218,16445.824111020218
Supplier,SKU_E,0.0,0.0,0.0,16566.677280071257,16566.677280071257
W1,SKU_A,6052.005,0.0,4692.608,6326.103907719324,17070.716907719325
W1,SKU_B,4183.0019999999995,0.0,3609.86,13170.743213918844,20963.605213918843
W1,SKU_C,179.376,0.0,4079.254,5998.13632513039,10256.76632513039
W1,SKU_D,142.76600000000002,0.0,3621.509,7226.775499712198,10991.050499712199
W1,SKU_E,404.608,0.0,3200.064,7548.241053519244,11152.913053519243
W2,SKU_A,252.70499999999998,0.0,4540.968,3010.385758034907,7804.058758034907
W2,SKU_B,5473.907999999999,0.0,3479.33,3913.6466382582475,12866.884638258247
W2,SKU_C,8420.544,0.0,3963.471,2835.5222552137375,15219.537255213738
W2,SKU_D,0.0,0.0,3574.283,3776.74023308227,7351.02323308227
W2,SKU_E,898.432,0.0,3175.272,3829.705115410838,7903.409115410838
