node_id,sku,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
R1,SKU_A,2328.5,515.0,102.788,0.0,2946.288
R1,SKU_B,2625.93,40.8,47.6,0.0,2714.33
R1,SKU_C,5186.322,0.0,75.52,0.0,5261.842
R1,SKU_D,1970.6680000000001,14.3,44.602000000000004,0.0,2029.57
R1,SKU_E,505.544,570.4000000000001,31.706,0.0,1107.65
R2,SKU_A,6057.05,0.0,68.46000000000001,0.0,6125.51
R2,SKU_B,4745.82,0.0,39.122,0.0,4784.942
R2,SKU_C,4305.6359999999995,161.10000000000002,37.174,0.0,4503.91
R2,SKU_D,653.044,3513.9500000000003,33.084,0.0,4200.078
R2,SKU_E,2949.6479999999997,0.0,33.058,0.0,2982.7059999999997
R3,SKU_A,3724.125,758.0,133.192,0.0,4615.317
R3,SKU_B,2902.65,0.0,43.066,0.0,2945.716
R3,SKU_C,6952.446,0.0,82.696,0.0,7035.142
R3,SKU_D,3060.54,388.30000000000007,66.952,0.0,3515.792
R3,SKU_E,4307.732,0.0,56.42,0.0,4364.152
Supplier,SKU_A,0.0,0.0,0.0,13388.681821807755,13388.681821807755
Supplier,SKU_B,0.0,0.0,0.0,21964.671173565523,21964.671173565523
Supplier,SKU_C,0.0,0.0,0.0,12811.869986353871,12811.869986353871
Supplier,SKU_D,0.0,0.0,0.0,15991.163650250735,15991.163650250735
Supplier,SKU_E,0.0,0.0,0.0,16083.613368022116,16083.613368022116
W1,SKU_A,261.375,0.0,4692.608,6249.523750601777,11203.506750601777
W1,SKU_B,1214.7659999999998,0.0,3609.86,12997.305248395312,17821.93124839531
W1,SKU_C,475.024,0.0,4079.254,5964.747634675943,10519.025634675943
W1,SKU_D,2.0060000000000002,0.0,3621.509,7120.0964479629965,10743.611447962996
W1,SKU_E,5572.112,0.0,3200.064,7484.326918363972,16256.502918363973
W2,SKU_A,11911.859999999999,0.0,4540.968,3137.535070733987,19590.363070733987
W2,SKU_B,1542.312,0.0,3479.33,4033.593061708374,9055.235061708374
W2,SKU_C,5693.296,0.0,3963.471,2925.2766124357527,12582.043612435753
W2,SKU_D,422.348,0.0,3574.283,3933.732439044471,7930.363439044471
W2,SKU_E,3584.064,0.0,3175.272,3962.8628160774147,10722.198816077414
